method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  660, 1,  5,      0.00,  48.61, 48.61,0.0000,0.0000,  2,  4
dp   ,  660, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  661, 1,  1,      0.00,1000.00, 14.43,0.0000,0.0000,  1,  2
dp   ,  661, 1,  2,    300.00,  36.97, 20.73,1.0000,0.0000,  1,  3
dp   ,  661, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  661, 1,  4,    225.00,  48.06, 31.83,1.0000,0.0000,  2,  3
dp   ,  661, 1,  5,      0.00,  48.61, 48.61,0.0000,0.0000,  2,  4
dp   ,  661, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  662, 1,  1,      0.00,1000.00, 14.42,0.0000,0.0000,  1,  2
dp   ,  662, 1,  2,    300.00,  36.96, 20.72,1.0000,0.0000,  1,  3
dp   ,  662, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  662, 1,  4,    225.00,  48.06, 31.82,1.0000,0.0000,  2,  3
dp   ,  662, 1,  5,      0.00,  48.61, 48.61,0.0000,0.0000,  2,  4
dp   ,  662, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  663, 1,  1,      0.00,1000.00, 14.41,0.0000,0.0000,  1,  2
dp   ,  663, 1,  2,    300.00,  36.95, 20.71,1.0000,0.0000,  1,  3
dp   ,  663, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  663, 1,  4,    225.00,  48.06, 31.82,1.0000,0.0000,  2,  3
dp   ,  663, 1,  5,      0.00,  48.61, 48.61,0.0000,0.0000,  2,  4
dp   ,  663, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  664, 1,  1,      0.00,1000.00, 14.40,0.0000,0.0000,  1,  2
dp   ,  664, 1,  2,    300.00,  36.94, 20.70,1.0000,0.0000,  1,  3
dp   ,  664, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  664, 1,  4,    225.00,  48.05, 31.82,1.0000,0.0000,  2,  3
dp   ,  664, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  664, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  665, 1,  1,      0.00,1000.00, 14.39,0.0000,0.0000,  1,  2
dp   ,  665, 1,  2,    300.00,  36.93, 20.69,1.0000,0.0000,  1,  3
dp   ,  665, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  665, 1,  4,    225.00,  48.05, 31.81,1.0000,0.0000,  2,  3
dp   ,  665, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  665, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  666, 1,  1,      0.00,1000.00, 14.38,0.0000,0.0000,  1,  2
dp   ,  666, 1,  2,    300.00,  36.92, 20.68,1.0000,0.0000,  1,  3
dp   ,  666, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  666, 1,  4,    225.00,  48.05, 31.81,1.0000,0.0000,  2,  3
dp   ,  666, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  666, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  667, 1,  1,      0.00,1000.00, 14.37,0.0000,0.0000,  1,  2
dp   ,  667, 1,  2,    300.00,  36.91, 20.67,1.0000,0.0000,  1,  3
dp   ,  667, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  667, 1,  4,    225.00,  48.04, 31.81,1.0000,0.0000,  2,  3
dp   ,  667, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  667, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  668, 1,  1,      0.00,1000.00, 14.36,0.0000,0.0000,  1,  2
dp   ,  668, 1,  2,    300.00,  36.90, 20.66,1.0000,0.0000,  1,  3
dp   ,  668, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  668, 1,  4,    225.00,  48.04, 31.81,1.0000,0.0000,  2,  3
dp   ,  668, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  668, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  669, 1,  1,      0.00,1000.00, 14.36,0.0000,0.0000,  1,  2
dp   ,  669, 1,  2,    300.00,  36.89, 20.66,1.0000,0.0000,  1,  3
dp   ,  669, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  669, 1,  4,    225.00,  48.04, 31.80,1.0000,0.0000,  2,  3
dp   ,  669, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  669, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  670, 1,  1,      0.00,1000.00, 14.35,0.0000,0.0000,  1,  2
dp   ,  670, 1,  2,    300.00,  36.88, 20.65,1.0000,0.0000,  1,  3
dp   ,  670, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  670, 1,  4,    225.00,  48.03, 31.80,1.0000,0.0000,  2,  3
dp   ,  670, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  670, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  671, 1,  1,      0.00,1000.00, 14.34,0.0000,0.0000,  1,  2
dp   ,  671, 1,  2,    300.00,  36.87, 20.64,1.0000,0.0000,  1,  3
dp   ,  671, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  671, 1,  4,    225.00,  48.03, 31.80,1.0000,0.0000,  2,  3
dp   ,  671, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  671, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  672, 1,  1,      0.00,1000.00, 14.33,0.0000,0.0000,  1,  2
dp   ,  672, 1,  2,    300.00,  36.86, 20.63,1.0000,0.0000,  1,  3
dp   ,  672, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  672, 1,  4,    225.00,  48.03, 31.79,1.0000,0.0000,  2,  3
dp   ,  672, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  672, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  673, 1,  1,      0.00,1000.00, 14.32,0.0000,0.0000,  1,  2
dp   ,  673, 1,  2,    300.00,  36.85, 20.62,1.0000,0.0000,  1,  3
dp   ,  673, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  673, 1,  4,    225.00,  48.03, 31.79,1.0000,0.0000,  2,  3
dp   ,  673, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  673, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  674, 1,  1,      0.00,1000.00, 14.31,0.0000,0.0000,  1,  2
dp   ,  674, 1,  2,    300.00,  36.84, 20.61,1.0000,0.0000,  1,  3
dp   ,  674, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  674, 1,  4,    225.00,  48.02, 31.79,1.0000,0.0000,  2,  3
dp   ,  674, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  674, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  675, 1,  1,      0.00,1000.00, 14.30,0.0000,0.0000,  1,  2
dp   ,  675, 1,  2,    300.00,  36.84, 20.60,1.0000,0.0000,  1,  3
dp   ,  675, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  675, 1,  4,    225.00,  48.02, 31.78,1.0000,0.0000,  2,  3
dp   ,  675, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  675, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  676, 1,  1,      0.00,1000.00, 14.29,0.0000,0.0000,  1,  2
dp   ,  676, 1,  2,    300.00,  36.83, 20.59,1.0000,0.0000,  1,  3
dp   ,  676, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  676, 1,  4,    225.00,  48.02, 31.78,1.0000,0.0000,  2,  3
dp   ,  676, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  676, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  677, 1,  1,      0.00,1000.00, 14.28,0.0000,0.0000,  1,  2
dp   ,  677, 1,  2,    300.00,  36.82, 20.58,1.0000,0.0000,  1,  3
dp   ,  677, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  677, 1,  4,    225.00,  48.01, 31.78,1.0000,0.0000,  2,  3
dp   ,  677, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  677, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  678, 1,  1,      0.00,1000.00, 14.27,0.0000,0.0000,  1,  2
dp   ,  678, 1,  2,    300.00,  36.81, 20.57,1.0000,0.0000,  1,  3
dp   ,  678, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  678, 1,  4,    225.00,  48.01, 31.77,1.0000,0.0000,  2,  3
dp   ,  678, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  678, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  679, 1,  1,      0.00,1000.00, 14.26,0.0000,0.0000,  1,  2
dp   ,  679, 1,  2,    300.00,  36.80, 20.56,1.0000,0.0000,  1,  3
dp   ,  679, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  679, 1,  4,    225.00,  48.01, 31.77,1.0000,0.0000,  2,  3
dp   ,  679, 1,  5,      0.00,  48.60, 48.60,0.0000,0.0000,  2,  4
dp   ,  679, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  680, 1,  1,      0.00,1000.00, 14.25,0.0000,0.0000,  1,  2
dp   ,  680, 1,  2,    300.00,  36.79, 20.55,1.0000,0.0000,  1,  3
dp   ,  680, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  680, 1,  4,    225.00,  48.00, 31.77,1.0000,0.0000,  2,  3
dp   ,  680, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  680, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  681, 1,  1,      0.00,1000.00, 14.25,0.0000,0.0000,  1,  2
dp   ,  681, 1,  2,    300.00,  36.78, 20.55,1.0000,0.0000,  1,  3
dp   ,  681, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  681, 1,  4,    225.00,  48.00, 31.77,1.0000,0.0000,  2,  3
dp   ,  681, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  681, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  682, 1,  1,      0.00,1000.00, 14.24,0.0000,0.0000,  1,  2
dp   ,  682, 1,  2,    300.00,  36.77, 20.54,1.0000,0.0000,  1,  3
dp   ,  682, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  682, 1,  4,    225.00,  48.00, 31.76,1.0000,0.0000,  2,  3
dp   ,  682, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  682, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  683, 1,  1,      0.00,1000.00, 14.23,0.0000,0.0000,  1,  2
dp   ,  683, 1,  2,    300.00,  36.76, 20.53,1.0000,0.0000,  1,  3
dp   ,  683, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  683, 1,  4,    225.00,  48.00, 31.76,1.0000,0.0000,  2,  3
dp   ,  683, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  683, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  684, 1,  1,      0.00,1000.00, 14.22,0.0000,0.0000,  1,  2
dp   ,  684, 1,  2,    300.00,  36.75, 20.52,1.0000,0.0000,  1,  3
dp   ,  684, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  684, 1,  4,    225.00,  47.99, 31.76,1.0000,0.0000,  2,  3
dp   ,  684, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  684, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  685, 1,  1,      0.00,1000.00, 14.21,0.0000,0.0000,  1,  2
dp   ,  685, 1,  2,    300.00,  36.75, 20.51,1.0000,0.0000,  1,  3
dp   ,  685, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  685, 1,  4,    225.00,  47.99, 31.75,1.0000,0.0000,  2,  3
dp   ,  685, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  685, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  686, 1,  1,      0.00,1000.00, 14.20,0.0000,0.0000,  1,  2
dp   ,  686, 1,  2,    300.00,  36.74, 20.50,1.0000,0.0000,  1,  3
dp   ,  686, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  686, 1,  4,    225.00,  47.99, 31.75,1.0000,0.0000,  2,  3
dp   ,  686, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  686, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  687, 1,  1,      0.00,1000.00, 14.19,0.0000,0.0000,  1,  2
dp   ,  687, 1,  2,    300.00,  36.73, 20.49,1.0000,0.0000,  1,  3
dp   ,  687, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  687, 1,  4,    225.00,  47.98, 31.75,1.0000,0.0000,  2,  3
dp   ,  687, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  687, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  688, 1,  1,      0.00,1000.00, 14.18,0.0000,0.0000,  1,  2
dp   ,  688, 1,  2,    300.00,  36.72, 20.48,1.0000,0.0000,  1,  3
dp   ,  688, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  688, 1,  4,    225.00,  47.98, 31.74,1.0000,0.0000,  2,  3
dp   ,  688, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  688, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  689, 1,  1,      0.00,1000.00, 14.17,0.0000,0.0000,  1,  2
dp   ,  689, 1,  2,    300.00,  36.71, 20.47,1.0000,0.0000,  1,  3
dp   ,  689, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  689, 1,  4,    225.00,  47.98, 31.74,1.0000,0.0000,  2,  3
dp   ,  689, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  689, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  690, 1,  1,      0.00,1000.00, 14.17,0.0000,0.0000,  1,  2
dp   ,  690, 1,  2,    300.00,  36.70, 20.47,1.0000,0.0000,  1,  3
dp   ,  690, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  690, 1,  4,    225.00,  47.97, 31.74,1.0000,0.0000,  2,  3
dp   ,  690, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  690, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  691, 1,  1,      0.00,1000.00, 14.16,0.0000,0.0000,  1,  2
dp   ,  691, 1,  2,    300.00,  36.69, 20.46,1.0000,0.0000,  1,  3
dp   ,  691, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  691, 1,  4,    225.00,  47.97, 31.74,1.0000,0.0000,  2,  3
dp   ,  691, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  691, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  692, 1,  1,      0.00,1000.00, 14.15,0.0000,0.0000,  1,  2
dp   ,  692, 1,  2,    300.00,  36.68, 20.45,1.0000,0.0000,  1,  3
dp   ,  692, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  692, 1,  4,    225.00,  47.97, 31.73,1.0000,0.0000,  2,  3
dp   ,  692, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  692, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  693, 1,  1,      0.00,1000.00, 14.14,0.0000,0.0000,  1,  2
dp   ,  693, 1,  2,    300.00,  36.67, 20.44,1.0000,0.0000,  1,  3
dp   ,  693, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  693, 1,  4,    225.00,  47.97, 31.73,1.0000,0.0000,  2,  3
dp   ,  693, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  693, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  694, 1,  1,      0.00,1000.00, 14.13,0.0000,0.0000,  1,  2
dp   ,  694, 1,  2,    300.00,  36.67, 20.43,1.0000,0.0000,  1,  3
dp   ,  694, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  694, 1,  4,    225.00,  47.96, 31.73,1.0000,0.0000,  2,  3
dp   ,  694, 1,  5,      0.00,  48.59, 48.59,0.0000,0.0000,  2,  4
dp   ,  694, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  695, 1,  1,      0.00,1000.00, 14.12,0.0000,0.0000,  1,  2
dp   ,  695, 1,  2,    300.00,  36.66, 20.42,1.0000,0.0000,  1,  3
dp   ,  695, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  695, 1,  4,    225.00,  47.96, 31.72,1.0000,0.0000,  2,  3
dp   ,  695, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  695, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  696, 1,  1,      0.00,1000.00, 14.11,0.0000,0.0000,  1,  2
dp   ,  696, 1,  2,    300.00,  36.65, 20.41,1.0000,0.0000,  1,  3
dp   ,  696, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  696, 1,  4,    225.00,  47.96, 31.72,1.0000,0.0000,  2,  3
dp   ,  696, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  696, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  697, 1,  1,      0.00,1000.00, 14.10,0.0000,0.0000,  1,  2
dp   ,  697, 1,  2,    300.00,  36.64, 20.40,1.0000,0.0000,  1,  3
dp   ,  697, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  697, 1,  4,    225.00,  47.95, 31.72,1.0000,0.0000,  2,  3
dp   ,  697, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  697, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  698, 1,  1,      0.00,1000.00, 14.10,0.0000,0.0000,  1,  2
dp   ,  698, 1,  2,    300.00,  36.63, 20.40,1.0000,0.0000,  1,  3
dp   ,  698, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  698, 1,  4,    225.00,  47.95, 31.71,1.0000,0.0000,  2,  3
dp   ,  698, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  698, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  699, 1,  1,      0.00,1000.00, 14.09,0.0000,0.0000,  1,  2
dp   ,  699, 1,  2,    300.00,  36.62, 20.39,1.0000,0.0000,  1,  3
dp   ,  699, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  699, 1,  4,    225.00,  47.95, 31.71,1.0000,0.0000,  2,  3
dp   ,  699, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  699, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  700, 1,  1,      0.00,1000.00, 14.08,0.0000,0.0000,  1,  2
dp   ,  700, 1,  2,    300.00,  36.61, 20.38,1.0000,0.0000,  1,  3
dp   ,  700, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  700, 1,  4,    225.00,  47.94, 31.71,1.0000,0.0000,  2,  3
dp   ,  700, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  700, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  701, 1,  1,      0.00,1000.00, 14.07,0.0000,0.0000,  1,  2
dp   ,  701, 1,  2,    300.00,  36.60, 20.37,1.0000,0.0000,  1,  3
dp   ,  701, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  701, 1,  4,    225.00,  47.94, 31.71,1.0000,0.0000,  2,  3
dp   ,  701, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  701, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  702, 1,  1,      0.00,1000.00, 14.06,0.0000,0.0000,  1,  2
dp   ,  702, 1,  2,    300.00,  36.60, 20.36,1.0000,0.0000,  1,  3
dp   ,  702, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  702, 1,  4,    225.00,  47.94, 31.70,1.0000,0.0000,  2,  3
dp   ,  702, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  702, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  703, 1,  1,      0.00,1000.00, 14.05,0.0000,0.0000,  1,  2
dp   ,  703, 1,  2,    300.00,  36.59, 20.35,1.0000,0.0000,  1,  3
dp   ,  703, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  703, 1,  4,    225.00,  47.94, 31.70,1.0000,0.0000,  2,  3
dp   ,  703, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  703, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  704, 1,  1,      0.00,1000.00, 14.04,0.0000,0.0000,  1,  2
dp   ,  704, 1,  2,    300.00,  36.58, 20.34,1.0000,0.0000,  1,  3
dp   ,  704, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  704, 1,  4,    225.00,  47.93, 31.70,1.0000,0.0000,  2,  3
dp   ,  704, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  704, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  705, 1,  1,      0.00,1000.00, 14.03,0.0000,0.0000,  1,  2
dp   ,  705, 1,  2,    300.00,  36.57, 20.33,1.0000,0.0000,  1,  3
dp   ,  705, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  705, 1,  4,    225.00,  47.93, 31.69,1.0000,0.0000,  2,  3
dp   ,  705, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  705, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  706, 1,  1,      0.00,1000.00, 14.03,0.0000,0.0000,  1,  2
dp   ,  706, 1,  2,    300.00,  36.56, 20.33,1.0000,0.0000,  1,  3
dp   ,  706, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  706, 1,  4,    225.00,  47.93, 31.69,1.0000,0.0000,  2,  3
dp   ,  706, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  706, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  707, 1,  1,      0.00,1000.00, 14.02,0.0000,0.0000,  1,  2
dp   ,  707, 1,  2,    300.00,  36.55, 20.32,1.0000,0.0000,  1,  3
dp   ,  707, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  707, 1,  4,    225.00,  47.92, 31.69,1.0000,0.0000,  2,  3
dp   ,  707, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  707, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  708, 1,  1,      0.00,1000.00, 14.01,0.0000,0.0000,  1,  2
dp   ,  708, 1,  2,    300.00,  36.54, 20.31,1.0000,0.0000,  1,  3
dp   ,  708, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  708, 1,  4,    225.00,  47.92, 31.69,1.0000,0.0000,  2,  3
dp   ,  708, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  708, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  709, 1,  1,      0.00,1000.00, 14.00,0.0000,0.0000,  1,  2
dp   ,  709, 1,  2,    300.00,  36.54, 20.30,1.0000,0.0000,  1,  3
dp   ,  709, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  709, 1,  4,    225.00,  47.92, 31.68,1.0000,0.0000,  2,  3
dp   ,  709, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  709, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  710, 1,  1,      0.00,1000.00, 13.99,0.0000,0.0000,  1,  2
dp   ,  710, 1,  2,    300.00,  36.53, 20.29,1.0000,0.0000,  1,  3
dp   ,  710, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  710, 1,  4,    225.00,  47.92, 31.68,1.0000,0.0000,  2,  3
dp   ,  710, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  710, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  711, 1,  1,      0.00,1000.00, 13.98,0.0000,0.0000,  1,  2
dp   ,  711, 1,  2,    300.00,  36.52, 20.28,1.0000,0.0000,  1,  3
dp   ,  711, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  711, 1,  4,    225.00,  47.91, 31.68,1.0000,0.0000,  2,  3
dp   ,  711, 1,  5,      0.00,  48.58, 48.58,0.0000,0.0000,  2,  4
dp   ,  711, 1,  6,    525.00,  16.24, 16.24,1.0000,0.0000,  3,  4
dp   ,  712, 1,  1,      0.00,1000.00, 13.98,0.0000,0.0000,  1,  2
dp   ,  712, 1,  2,    300.00,  36.51, 20.28,1.0000,0.0000,  1,  3
