method,case,dest,node,fout,lout,label
dp   ,  557, 1,  3,  6,  6, 15.40
dp   ,  558, 1,  1,  1,  3, 36.36
dp   ,  558, 1,  2,  4,  5, 46.37
dp   ,  558, 1,  3,  6,  6, 15.40
dp   ,  559, 1,  1,  1,  3, 36.35
dp   ,  559, 1,  2,  4,  5, 46.37
dp   ,  559, 1,  3,  6,  6, 15.40
dp   ,  560, 1,  1,  1,  3, 36.34
dp   ,  560, 1,  2,  4,  5, 46.36
dp   ,  560, 1,  3,  6,  6, 15.40
dp   ,  561, 1,  1,  1,  3, 36.32
dp   ,  561, 1,  2,  4,  5, 46.36
dp   ,  561, 1,  3,  6,  6, 15.40
dp   ,  562, 1,  1,  1,  3, 36.31
dp   ,  562, 1,  2,  4,  5, 46.36
dp   ,  562, 1,  3,  6,  6, 15.40
dp   ,  563, 1,  1,  1,  3, 36.30
dp   ,  563, 1,  2,  4,  5, 46.36
dp   ,  563, 1,  3,  6,  6, 15.40
dp   ,  564, 1,  1,  1,  3, 36.29
dp   ,  564, 1,  2,  4,  5, 46.35
dp   ,  564, 1,  3,  6,  6, 15.40
dp   ,  565, 1,  1,  1,  3, 36.28
dp   ,  565, 1,  2,  4,  5, 46.35
dp   ,  565, 1,  3,  6,  6, 15.40
dp   ,  566, 1,  1,  1,  3, 36.27
dp   ,  566, 1,  2,  4,  5, 46.35
dp   ,  566, 1,  3,  6,  6, 15.40
dp   ,  567, 1,  1,  1,  3, 36.26
dp   ,  567, 1,  2,  4,  5, 46.35
dp   ,  567, 1,  3,  6,  6, 15.40
dp   ,  568, 1,  1,  1,  3, 36.25
dp   ,  568, 1,  2,  4,  5, 46.34
dp   ,  568, 1,  3,  6,  6, 15.40
dp   ,  569, 1,  1,  1,  3, 36.24
dp   ,  569, 1,  2,  4,  5, 46.34
dp   ,  569, 1,  3,  6,  6, 15.40
dp   ,  570, 1,  1,  1,  3, 36.23
dp   ,  570, 1,  2,  4,  5, 46.34
dp   ,  570, 1,  3,  6,  6, 15.40
dp   ,  571, 1,  1,  1,  3, 36.22
dp   ,  571, 1,  2,  4,  5, 46.34
dp   ,  571, 1,  3,  6,  6, 15.40
dp   ,  572, 1,  1,  1,  3, 36.21
dp   ,  572, 1,  2,  4,  5, 46.33
dp   ,  572, 1,  3,  6,  6, 15.40
dp   ,  573, 1,  1,  1,  3, 36.20
dp   ,  573, 1,  2,  4,  5, 46.33
dp   ,  573, 1,  3,  6,  6, 15.40
dp   ,  574, 1,  1,  1,  3, 36.18
dp   ,  574, 1,  2,  4,  5, 46.33
dp   ,  574, 1,  3,  6,  6, 15.40
dp   ,  575, 1,  1,  1,  3, 36.17
dp   ,  575, 1,  2,  4,  5, 46.33
dp   ,  575, 1,  3,  6,  6, 15.40
dp   ,  576, 1,  1,  1,  3, 36.16
dp   ,  576, 1,  2,  4,  5, 46.32
dp   ,  576, 1,  3,  6,  6, 15.40
dp   ,  577, 1,  1,  1,  3, 36.15
dp   ,  577, 1,  2,  4,  5, 46.32
dp   ,  577, 1,  3,  6,  6, 15.40
dp   ,  578, 1,  1,  1,  3, 36.14
dp   ,  578, 1,  2,  4,  5, 46.32
dp   ,  578, 1,  3,  6,  6, 15.40
dp   ,  579, 1,  1,  1,  3, 36.13
dp   ,  579, 1,  2,  4,  5, 46.32
dp   ,  579, 1,  3,  6,  6, 15.40
dp   ,  580, 1,  1,  1,  3, 36.12
dp   ,  580, 1,  2,  4,  5, 46.31
dp   ,  580, 1,  3,  6,  6, 15.40
dp   ,  581, 1,  1,  1,  3, 36.11
dp   ,  581, 1,  2,  4,  5, 46.31
dp   ,  581, 1,  3,  6,  6, 15.40
dp   ,  582, 1,  1,  1,  3, 36.10
dp   ,  582, 1,  2,  4,  5, 46.31
dp   ,  582, 1,  3,  6,  6, 15.40
dp   ,  583, 1,  1,  1,  3, 36.09
dp   ,  583, 1,  2,  4,  5, 46.31
dp   ,  583, 1,  3,  6,  6, 15.40
dp   ,  584, 1,  1,  1,  3, 36.08
dp   ,  584, 1,  2,  4,  5, 46.30
dp   ,  584, 1,  3,  6,  6, 15.40
dp   ,  585, 1,  1,  1,  3, 36.07
dp   ,  585, 1,  2,  4,  5, 46.30
dp   ,  585, 1,  3,  6,  6, 15.40
dp   ,  586, 1,  1,  1,  3, 36.06
dp   ,  586, 1,  2,  4,  5, 46.30
dp   ,  586, 1,  3,  6,  6, 15.40
dp   ,  587, 1,  1,  1,  3, 36.05
dp   ,  587, 1,  2,  4,  5, 46.30
dp   ,  587, 1,  3,  6,  6, 15.40
dp   ,  588, 1,  1,  1,  3, 36.04
dp   ,  588, 1,  2,  4,  5, 46.29
dp   ,  588, 1,  3,  6,  6, 15.40
dp   ,  589, 1,  1,  1,  3, 36.03
dp   ,  589, 1,  2,  4,  5, 46.29
dp   ,  589, 1,  3,  6,  6, 15.40
dp   ,  590, 1,  1,  1,  3, 36.02
dp   ,  590, 1,  2,  4,  5, 46.29
dp   ,  590, 1,  3,  6,  6, 15.40
dp   ,  591, 1,  1,  1,  3, 36.01
dp   ,  591, 1,  2,  4,  5, 46.29
dp   ,  591, 1,  3,  6,  6, 15.40
dp   ,  592, 1,  1,  1,  3, 36.00
dp   ,  592, 1,  2,  4,  5, 46.28
dp   ,  592, 1,  3,  6,  6, 15.40
dp   ,  593, 1,  1,  1,  3, 35.99
dp   ,  593, 1,  2,  4,  5, 46.28
dp   ,  593, 1,  3,  6,  6, 15.40
dp   ,  594, 1,  1,  1,  3, 35.98
dp   ,  594, 1,  2,  4,  5, 46.28
dp   ,  594, 1,  3,  6,  6, 15.40
dp   ,  595, 1,  1,  1,  3, 35.97
dp   ,  595, 1,  2,  4,  5, 46.28
dp   ,  595, 1,  3,  6,  6, 15.40
dp   ,  596, 1,  1,  1,  3, 35.96
dp   ,  596, 1,  2,  4,  5, 46.28
dp   ,  596, 1,  3,  6,  6, 15.40
dp   ,  597, 1,  1,  1,  3, 35.95
dp   ,  597, 1,  2,  4,  5, 46.27
dp   ,  597, 1,  3,  6,  6, 15.40
dp   ,  598, 1,  1,  1,  3, 35.94
dp   ,  598, 1,  2,  4,  5, 46.27
dp   ,  598, 1,  3,  6,  6, 15.40
dp   ,  599, 1,  1,  1,  3, 35.93
dp   ,  599, 1,  2,  4,  5, 46.27
dp   ,  599, 1,  3,  6,  6, 15.40
dp   ,  600, 1,  1,  1,  3, 35.92
dp   ,  600, 1,  2,  4,  5, 46.27
dp   ,  600, 1,  3,  6,  6, 15.40
dp   ,  601, 1,  1,  1,  3, 35.91
dp   ,  601, 1,  2,  4,  5, 46.26
dp   ,  601, 1,  3,  6,  6, 15.40
dp   ,  602, 1,  1,  1,  3, 35.90
dp   ,  602, 1,  2,  4,  5, 46.26
dp   ,  602, 1,  3,  6,  6, 15.40
dp   ,  603, 1,  1,  1,  3, 35.89
dp   ,  603, 1,  2,  4,  5, 46.26
dp   ,  603, 1,  3,  6,  6, 15.40
dp   ,  604, 1,  1,  1,  3, 35.88
dp   ,  604, 1,  2,  4,  5, 46.26
dp   ,  604, 1,  3,  6,  6, 15.40
dp   ,  605, 1,  1,  1,  3, 35.87
dp   ,  605, 1,  2,  4,  5, 46.25
dp   ,  605, 1,  3,  6,  6, 15.40
dp   ,  606, 1,  1,  1,  3, 35.86
dp   ,  606, 1,  2,  4,  5, 46.25
dp   ,  606, 1,  3,  6,  6, 15.40
dp   ,  607, 1,  1,  1,  3, 35.85
dp   ,  607, 1,  2,  4,  5, 46.25
dp   ,  607, 1,  3,  6,  6, 15.40
dp   ,  608, 1,  1,  1,  3, 35.84
dp   ,  608, 1,  2,  4,  5, 46.25
dp   ,  608, 1,  3,  6,  6, 15.40
dp   ,  609, 1,  1,  1,  3, 35.83
dp   ,  609, 1,  2,  4,  5, 46.24
dp   ,  609, 1,  3,  6,  6, 15.40
dp   ,  610, 1,  1,  1,  3, 35.82
dp   ,  610, 1,  2,  4,  5, 46.24
dp   ,  610, 1,  3,  6,  6, 15.40
dp   ,  611, 1,  1,  1,  3, 35.81
dp   ,  611, 1,  2,  4,  5, 46.24
dp   ,  611, 1,  3,  6,  6, 15.40
dp   ,  612, 1,  1,  1,  3, 35.80
dp   ,  612, 1,  2,  4,  5, 46.24
dp   ,  612, 1,  3,  6,  6, 15.40
dp   ,  613, 1,  1,  1,  3, 35.79
dp   ,  613, 1,  2,  4,  5, 46.24
dp   ,  613, 1,  3,  6,  6, 15.40
dp   ,  614, 1,  1,  1,  3, 35.78
dp   ,  614, 1,  2,  4,  5, 46.23
dp   ,  614, 1,  3,  6,  6, 15.40
dp   ,  615, 1,  1,  1,  3, 35.77
dp   ,  615, 1,  2,  4,  5, 46.23
dp   ,  615, 1,  3,  6,  6, 15.40
dp   ,  616, 1,  1,  1,  3, 35.76
dp   ,  616, 1,  2,  4,  5, 46.23
dp   ,  616, 1,  3,  6,  6, 15.40
dp   ,  617, 1,  1,  1,  3, 35.75
dp   ,  617, 1,  2,  4,  5, 46.23
dp   ,  617, 1,  3,  6,  6, 15.40
dp   ,  618, 1,  1,  1,  3, 35.74
dp   ,  618, 1,  2,  4,  5, 46.22
dp   ,  618, 1,  3,  6,  6, 15.40
dp   ,  619, 1,  1,  1,  3, 35.74
dp   ,  619, 1,  2,  4,  5, 46.22
dp   ,  619, 1,  3,  6,  6, 15.40
dp   ,  620, 1,  1,  1,  3, 35.73
dp   ,  620, 1,  2,  4,  5, 46.22
dp   ,  620, 1,  3,  6,  6, 15.40
dp   ,  621, 1,  1,  1,  3, 35.72
dp   ,  621, 1,  2,  4,  5, 46.22
dp   ,  621, 1,  3,  6,  6, 15.40
dp   ,  622, 1,  1,  1,  3, 35.71
dp   ,  622, 1,  2,  4,  5, 46.21
dp   ,  622, 1,  3,  6,  6, 15.40
dp   ,  623, 1,  1,  1,  3, 35.70
dp   ,  623, 1,  2,  4,  5, 46.21
dp   ,  623, 1,  3,  6,  6, 15.40
dp   ,  624, 1,  1,  1,  3, 35.69
dp   ,  624, 1,  2,  4,  5, 46.21
dp   ,  624, 1,  3,  6,  6, 15.40
dp   ,  625, 1,  1,  1,  3, 35.68
dp   ,  625, 1,  2,  4,  5, 46.21
dp   ,  625, 1,  3,  6,  6, 15.40
dp   ,  626, 1,  1,  1,  3, 35.67
dp   ,  626, 1,  2,  4,  5, 46.21
dp   ,  626, 1,  3,  6,  6, 15.40
dp   ,  627, 1,  1,  1,  3, 35.66
dp   ,  627, 1,  2,  4,  5, 46.20
dp   ,  627, 1,  3,  6,  6, 15.40
dp   ,  628, 1,  1,  1,  3, 35.65
dp   ,  628, 1,  2,  4,  5, 46.20
dp   ,  628, 1,  3,  6,  6, 15.40
dp   ,  629, 1,  1,  1,  3, 35.64
dp   ,  629, 1,  2,  4,  5, 46.20
dp   ,  629, 1,  3,  6,  6, 15.40
dp   ,  630, 1,  1,  1,  3, 35.63
dp   ,  630, 1,  2,  4,  5, 46.20
dp   ,  630, 1,  3,  6,  6, 15.40
dp   ,  631, 1,  1,  1,  3, 35.62
dp   ,  631, 1,  2,  4,  5, 46.19
dp   ,  631, 1,  3,  6,  6, 15.40
dp   ,  632, 1,  1,  1,  3, 35.61
dp   ,  632, 1,  2,  4,  5, 46.19
dp   ,  632, 1,  3,  6,  6, 15.40
dp   ,  633, 1,  1,  1,  3, 35.61
dp   ,  633, 1,  2,  4,  5, 46.19
dp   ,  633, 1,  3,  6,  6, 15.40
dp   ,  634, 1,  1,  1,  3, 35.60
dp   ,  634, 1,  2,  4,  5, 46.19
dp   ,  634, 1,  3,  6,  6, 15.40
dp   ,  635, 1,  1,  1,  3, 35.59
dp   ,  635, 1,  2,  4,  5, 46.19
dp   ,  635, 1,  3,  6,  6, 15.40
dp   ,  636, 1,  1,  1,  3, 35.58
dp   ,  636, 1,  2,  4,  5, 46.18
dp   ,  636, 1,  3,  6,  6, 15.40
dp   ,  637, 1,  1,  1,  3, 35.57
dp   ,  637, 1,  2,  4,  5, 46.18
dp   ,  637, 1,  3,  6,  6, 15.40
dp   ,  638, 1,  1,  1,  3, 35.56
dp   ,  638, 1,  2,  4,  5, 46.18
dp   ,  638, 1,  3,  6,  6, 15.40
dp   ,  639, 1,  1,  1,  3, 35.55
dp   ,  639, 1,  2,  4,  5, 46.18
dp   ,  639, 1,  3,  6,  6, 15.40
dp   ,  640, 1,  1,  1,  3, 35.54
dp   ,  640, 1,  2,  4,  5, 46.17
dp   ,  640, 1,  3,  6,  6, 15.40
dp   ,  641, 1,  1,  1,  3, 35.53
dp   ,  641, 1,  2,  4,  5, 46.17
dp   ,  641, 1,  3,  6,  6, 15.40
dp   ,  642, 1,  1,  1,  3, 35.52
dp   ,  642, 1,  2,  4,  5, 46.17
dp   ,  642, 1,  3,  6,  6, 15.40
dp   ,  643, 1,  1,  1,  3, 35.52
dp   ,  643, 1,  2,  4,  5, 46.17
dp   ,  643, 1,  3,  6,  6, 15.40
dp   ,  644, 1,  1,  1,  3, 35.51
dp   ,  644, 1,  2,  4,  5, 46.17
dp   ,  644, 1,  3,  6,  6, 15.40
dp   ,  645, 1,  1,  1,  3, 35.50
dp   ,  645, 1,  2,  4,  5, 46.16
dp   ,  645, 1,  3,  6,  6, 15.40
dp   ,  646, 1,  1,  1,  3, 35.49
dp   ,  646, 1,  2,  4,  5, 46.16
dp   ,  646, 1,  3,  6,  6, 15.40
dp   ,  647, 1,  1,  1,  3, 35.48
dp   ,  647, 1,  2,  4,  5, 46.16
dp   ,  647, 1,  3,  6,  6, 15.40
dp   ,  648, 1,  1,  1,  3, 35.47
dp   ,  648, 1,  2,  4,  5, 46.16
dp   ,  648, 1,  3,  6,  6, 15.40
dp   ,  649, 1,  1,  1,  3, 35.46
dp   ,  649, 1,  2,  4,  5, 46.16
dp   ,  649, 1,  3,  6,  6, 15.40
dp   ,  650, 1,  1,  1,  3, 35.45
dp   ,  650, 1,  2,  4,  5, 46.15
dp   ,  650, 1,  3,  6,  6, 15.40
dp   ,  651, 1,  1,  1,  3, 35.44
dp   ,  651, 1,  2,  4,  5, 46.15
dp   ,  651, 1,  3,  6,  6, 15.40
dp   ,  652, 1,  1,  1,  3, 35.44
dp   ,  652, 1,  2,  4,  5, 46.15
dp   ,  652, 1,  3,  6,  6, 15.40
dp   ,  653, 1,  1,  1,  3, 35.43
dp   ,  653, 1,  2,  4,  5, 46.15
dp   ,  653, 1,  3,  6,  6, 15.40
dp   ,  654, 1,  1,  1,  3, 35.42
dp   ,  654, 1,  2,  4,  5, 46.14
dp   ,  654, 1,  3,  6,  6, 15.40
dp   ,  655, 1,  1,  1,  3, 35.41
dp   ,  655, 1,  2,  4,  5, 46.14
dp   ,  655, 1,  3,  6,  6, 15.40
dp   ,  656, 1,  1,  1,  3, 35.40
dp   ,  656, 1,  2,  4,  5, 46.14
dp   ,  656, 1,  3,  6,  6, 15.40
dp   ,  657, 1,  1,  1,  3, 35.39
dp   ,  657, 1,  2,  4,  5, 46.14
dp   ,  657, 1,  3,  6,  6, 15.40
dp   ,  658, 1,  1,  1,  3, 35.38
dp   ,  658, 1,  2,  4,  5, 46.14
dp   ,  658, 1,  3,  6,  6, 15.40
dp   ,  659, 1,  1,  1,  3, 35.38
dp   ,  659, 1,  2,  4,  5, 46.13
dp   ,  659, 1,  3,  6,  6, 15.40
dp   ,  660, 1,  1,  1,  3, 35.37
dp   ,  660, 1,  2,  4,  5, 46.13
dp   ,  660, 1,  3,  6,  6, 15.40
dp   ,  661, 1,  1,  1,  3, 35.36
dp   ,  661, 1,  2,  4,  5, 46.13
dp   ,  661, 1,  3,  6,  6, 15.40
dp   ,  662, 1,  1,  1,  3, 35.35
dp   ,  662, 1,  2,  4,  5, 46.13
dp   ,  662, 1,  3,  6,  6, 15.40
dp   ,  663, 1,  1,  1,  3, 35.34
dp   ,  663, 1,  2,  4,  5, 46.13
dp   ,  663, 1,  3,  6,  6, 15.40
dp   ,  664, 1,  1,  1,  3, 35.33
dp   ,  664, 1,  2,  4,  5, 46.12
dp   ,  664, 1,  3,  6,  6, 15.40
dp   ,  665, 1,  1,  1,  3, 35.32
dp   ,  665, 1,  2,  4,  5, 46.12
dp   ,  665, 1,  3,  6,  6, 15.40
dp   ,  666, 1,  1,  1,  3, 35.32
dp   ,  666, 1,  2,  4,  5, 46.12
dp   ,  666, 1,  3,  6,  6, 15.40
dp   ,  667, 1,  1,  1,  3, 35.31
dp   ,  667, 1,  2,  4,  5, 46.12
dp   ,  667, 1,  3,  6,  6, 15.40
dp   ,  668, 1,  1,  1,  3, 35.30
dp   ,  668, 1,  2,  4,  5, 46.12
dp   ,  668, 1,  3,  6,  6, 15.40
dp   ,  669, 1,  1,  1,  3, 35.29
dp   ,  669, 1,  2,  4,  5, 46.11
dp   ,  669, 1,  3,  6,  6, 15.40
dp   ,  670, 1,  1,  1,  3, 35.28
dp   ,  670, 1,  2,  4,  5, 46.11
dp   ,  670, 1,  3,  6,  6, 15.40
dp   ,  671, 1,  1,  1,  3, 35.27
dp   ,  671, 1,  2,  4,  5, 46.11
dp   ,  671, 1,  3,  6,  6, 15.40
dp   ,  672, 1,  1,  1,  3, 35.27
dp   ,  672, 1,  2,  4,  5, 46.11
dp   ,  672, 1,  3,  6,  6, 15.40
dp   ,  673, 1,  1,  1,  3, 35.26
dp   ,  673, 1,  2,  4,  5, 46.10
dp   ,  673, 1,  3,  6,  6, 15.40
dp   ,  674, 1,  1,  1,  3, 35.25
dp   ,  674, 1,  2,  4,  5, 46.10
dp   ,  674, 1,  3,  6,  6, 15.40
dp   ,  675, 1,  1,  1,  3, 35.24
dp   ,  675, 1,  2,  4,  5, 46.10
dp   ,  675, 1,  3,  6,  6, 15.40
dp   ,  676, 1,  1,  1,  3, 35.23
dp   ,  676, 1,  2,  4,  5, 46.10
dp   ,  676, 1,  3,  6,  6, 15.40
dp   ,  677, 1,  1,  1,  3, 35.22
dp   ,  677, 1,  2,  4,  5, 46.10
dp   ,  677, 1,  3,  6,  6, 15.40
dp   ,  678, 1,  1,  1,  3, 35.22
dp   ,  678, 1,  2,  4,  5, 46.09
dp   ,  678, 1,  3,  6,  6, 15.40
dp   ,  679, 1,  1,  1,  3, 35.21
dp   ,  679, 1,  2,  4,  5, 46.09
dp   ,  679, 1,  3,  6,  6, 15.40
dp   ,  680, 1,  1,  1,  3, 35.20
dp   ,  680, 1,  2,  4,  5, 46.09
dp   ,  680, 1,  3,  6,  6, 15.40
dp   ,  681, 1,  1,  1,  3, 35.19
dp   ,  681, 1,  2,  4,  5, 46.09
dp   ,  681, 1,  3,  6,  6, 15.40
dp   ,  682, 1,  1,  1,  3, 35.18
dp   ,  682, 1,  2,  4,  5, 46.09
dp   ,  682, 1,  3,  6,  6, 15.40
dp   ,  683, 1,  1,  1,  3, 35.17
dp   ,  683, 1,  2,  4,  5, 46.08
dp   ,  683, 1,  3,  6,  6, 15.40
dp   ,  684, 1,  1,  1,  3, 35.17
dp   ,  684, 1,  2,  4,  5, 46.08
dp   ,  684, 1,  3,  6,  6, 15.40
dp   ,  685, 1,  1,  1,  3, 35.16
dp   ,  685, 1,  2,  4,  5, 46.08
dp   ,  685, 1,  3,  6,  6, 15.40
dp   ,  686, 1,  1,  1,  3, 35.15
dp   ,  686, 1,  2,  4,  5, 46.08
dp   ,  686, 1,  3,  6,  6, 15.40
dp   ,  687, 1,  1,  1,  3, 35.14
dp   ,  687, 1,  2,  4,  5, 46.08
dp   ,  687, 1,  3,  6,  6, 15.40
dp   ,  688, 1,  1,  1,  3, 35.13
dp   ,  688, 1,  2,  4,  5, 46.07
dp   ,  688, 1,  3,  6,  6, 15.40
dp   ,  689, 1,  1,  1,  3, 35.13
dp   ,  689, 1,  2,  4,  5, 46.07
dp   ,  689, 1,  3,  6,  6, 15.40
dp   ,  690, 1,  1,  1,  3, 35.12
dp   ,  690, 1,  2,  4,  5, 46.07
dp   ,  690, 1,  3,  6,  6, 15.40
dp   ,  691, 1,  1,  1,  3, 35.11
dp   ,  691, 1,  2,  4,  5, 46.07
dp   ,  691, 1,  3,  6,  6, 15.40
dp   ,  692, 1,  1,  1,  3, 35.10
dp   ,  692, 1,  2,  4,  5, 46.07
dp   ,  692, 1,  3,  6,  6, 15.40
dp   ,  693, 1,  1,  1,  3, 35.09
dp   ,  693, 1,  2,  4,  5, 46.06
dp   ,  693, 1,  3,  6,  6, 15.40
dp   ,  694, 1,  1,  1,  3, 35.09
dp   ,  694, 1,  2,  4,  5, 46.06
dp   ,  694, 1,  3,  6,  6, 15.40
dp   ,  695, 1,  1,  1,  3, 35.08
dp   ,  695, 1,  2,  4,  5, 46.06
dp   ,  695, 1,  3,  6,  6, 15.40
dp   ,  696, 1,  1,  1,  3, 35.07
dp   ,  696, 1,  2,  4,  5, 46.06
dp   ,  696, 1,  3,  6,  6, 15.40
dp   ,  697, 1,  1,  1,  3, 35.06
dp   ,  697, 1,  2,  4,  5, 46.06
dp   ,  697, 1,  3,  6,  6, 15.40
dp   ,  698, 1,  1,  1,  3, 35.06
dp   ,  698, 1,  2,  4,  5, 46.05
dp   ,  698, 1,  3,  6,  6, 15.40
dp   ,  699, 1,  1,  1,  3, 35.05
dp   ,  699, 1,  2,  4,  5, 46.05
dp   ,  699, 1,  3,  6,  6, 15.40
dp   ,  700, 1,  1,  1,  3, 35.04
dp   ,  700, 1,  2,  4,  5, 46.05
dp   ,  700, 1,  3,  6,  6, 15.40
dp   ,  701, 1,  1,  1,  3, 35.03
dp   ,  701, 1,  2,  4,  5, 46.05
dp   ,  701, 1,  3,  6,  6, 15.40
dp   ,  702, 1,  1,  1,  3, 35.02
dp   ,  702, 1,  2,  4,  5, 46.05
dp   ,  702, 1,  3,  6,  6, 15.40
dp   ,  703, 1,  1,  1,  3, 35.02
dp   ,  703, 1,  2,  4,  5, 46.05
dp   ,  703, 1,  3,  6,  6, 15.40
dp   ,  704, 1,  1,  1,  3, 35.01
dp   ,  704, 1,  2,  4,  5, 46.04
dp   ,  704, 1,  3,  6,  6, 15.40
dp   ,  705, 1,  1,  1,  3, 35.00
dp   ,  705, 1,  2,  4,  5, 46.04
dp   ,  705, 1,  3,  6,  6, 15.40
dp   ,  706, 1,  1,  1,  3, 34.99
dp   ,  706, 1,  2,  4,  5, 46.04
dp   ,  706, 1,  3,  6,  6, 15.40
dp   ,  707, 1,  1,  1,  3, 34.99
dp   ,  707, 1,  2,  4,  5, 46.04
dp   ,  707, 1,  3,  6,  6, 15.40
dp   ,  708, 1,  1,  1,  3, 34.98
dp   ,  708, 1,  2,  4,  5, 46.04
dp   ,  708, 1,  3,  6,  6, 15.40
dp   ,  709, 1,  1,  1,  3, 34.97
dp   ,  709, 1,  2,  4,  5, 46.03
dp   ,  709, 1,  3,  6,  6, 15.40
dp   ,  710, 1,  1,  1,  3, 34.96
dp   ,  710, 1,  2,  4,  5, 46.03
dp   ,  710, 1,  3,  6,  6, 15.40
dp   ,  711, 1,  1,  1,  3, 34.95
dp   ,  711, 1,  2,  4,  5, 46.03
dp   ,  711, 1,  3,  6,  6, 15.40
dp   ,  712, 1,  1,  1,  3, 34.95
dp   ,  712, 1,  2,  4,  5, 46.03
dp   ,  712, 1,  3,  6,  6, 15.40
dp   ,  713, 1,  1,  1,  3, 34.94
dp   ,  713, 1,  2,  4,  5, 46.03
dp   ,  713, 1,  3,  6,  6, 15.40
dp   ,  714, 1,  1,  1,  3, 34.93
dp   ,  714, 1,  2,  4,  5, 46.02
dp   ,  714, 1,  3,  6,  6, 15.40
dp   ,  715, 1,  1,  1,  3, 34.92
dp   ,  715, 1,  2,  4,  5, 46.02
dp   ,  715, 1,  3,  6,  6, 15.40
dp   ,  716, 1,  1,  1,  3, 34.92
dp   ,  716, 1,  2,  4,  5, 46.02
dp   ,  716, 1,  3,  6,  6, 15.40
dp   ,  717, 1,  1,  1,  3, 34.91
dp   ,  717, 1,  2,  4,  5, 46.02
dp   ,  717, 1,  3,  6,  6, 15.40
dp   ,  718, 1,  1,  1,  3, 34.90
dp   ,  718, 1,  2,  4,  5, 46.02
dp   ,  718, 1,  3,  6,  6, 15.40
dp   ,  719, 1,  1,  1,  3, 34.89
dp   ,  719, 1,  2,  4,  5, 46.01
dp   ,  719, 1,  3,  6,  6, 15.40
dp   ,  720, 1,  1,  1,  3, 34.89
dp   ,  720, 1,  2,  4,  5, 46.01
dp   ,  720, 1,  3,  6,  6, 15.40
dp   ,  721, 1,  1,  1,  3, 34.88
dp   ,  721, 1,  2,  4,  5, 46.01
dp   ,  721, 1,  3,  6,  6, 15.40
dp   ,  722, 1,  1,  1,  3, 34.87
dp   ,  722, 1,  2,  4,  5, 46.01
dp   ,  722, 1,  3,  6,  6, 15.40
dp   ,  723, 1,  1,  1,  3, 34.86
dp   ,  723, 1,  2,  4,  5, 46.01
dp   ,  723, 1,  3,  6,  6, 15.40
dp   ,  724, 1,  1,  1,  3, 34.86
dp   ,  724, 1,  2,  4,  5, 46.00
dp   ,  724, 1,  3,  6,  6, 15.40
dp   ,  725, 1,  1,  1,  3, 34.85
dp   ,  725, 1,  2,  4,  5, 46.00
dp   ,  725, 1,  3,  6,  6, 15.40
dp   ,  726, 1,  1,  1,  3, 34.84
dp   ,  726, 1,  2,  4,  5, 46.00
dp   ,  726, 1,  3,  6,  6, 15.40
dp   ,  727, 1,  1,  1,  3, 34.83
dp   ,  727, 1,  2,  4,  5, 46.00
dp   ,  727, 1,  3,  6,  6, 15.40
dp   ,  728, 1,  1,  1,  3, 34.83
dp   ,  728, 1,  2,  4,  5, 46.00
dp   ,  728, 1,  3,  6,  6, 15.40
dp   ,  729, 1,  1,  1,  3, 34.82
dp   ,  729, 1,  2,  4,  5, 46.00
dp   ,  729, 1,  3,  6,  6, 15.40
dp   ,  730, 1,  1,  1,  3, 34.81
dp   ,  730, 1,  2,  4,  5, 45.99
dp   ,  730, 1,  3,  6,  6, 15.40
dp   ,  731, 1,  1,  1,  3, 34.81
dp   ,  731, 1,  2,  4,  5, 45.99
dp   ,  731, 1,  3,  6,  6, 15.40
dp   ,  732, 1,  1,  1,  3, 34.80
dp   ,  732, 1,  2,  4,  5, 45.99
dp   ,  732, 1,  3,  6,  6, 15.40
dp   ,  733, 1,  1,  1,  3, 34.79
dp   ,  733, 1,  2,  4,  5, 45.99
dp   ,  733, 1,  3,  6,  6, 15.40
dp   ,  734, 1,  1,  1,  3, 34.78
dp   ,  734, 1,  2,  4,  5, 45.99
dp   ,  734, 1,  3,  6,  6, 15.40
dp   ,  735, 1,  1,  1,  3, 34.78
dp   ,  735, 1,  2,  4,  5, 45.98
dp   ,  735, 1,  3,  6,  6, 15.40
dp   ,  736, 1,  1,  1,  3, 34.77
dp   ,  736, 1,  2,  4,  5, 45.98
dp   ,  736, 1,  3,  6,  6, 15.40
dp   ,  737, 1,  1,  1,  3, 34.76
dp   ,  737, 1,  2,  4,  5, 45.98
dp   ,  737, 1,  3,  6,  6, 15.40
dp   ,  738, 1,  1,  1,  3, 34.75
dp   ,  738, 1,  2,  4,  5, 45.98
dp   ,  738, 1,  3,  6,  6, 15.40
dp   ,  739, 1,  1,  1,  3, 34.75
dp   ,  739, 1,  2,  4,  5, 45.98
dp   ,  739, 1,  3,  6,  6, 15.40
dp   ,  740, 1,  1,  1,  3, 34.74
dp   ,  740, 1,  2,  4,  5, 45.98
dp   ,  740, 1,  3,  6,  6, 15.40
dp   ,  741, 1,  1,  1,  3, 34.73
dp   ,  741, 1,  2,  4,  5, 45.97
dp   ,  741, 1,  3,  6,  6, 15.40
dp   ,  742, 1,  1,  1,  3, 34.73
dp   ,  742, 1,  2,  4,  5, 45.97
dp   ,  742, 1,  3,  6,  6, 15.40
dp   ,  743, 1,  1,  1,  3, 34.72
dp   ,  743, 1,  2,  4,  5, 45.97
dp   ,  743, 1,  3,  6,  6, 15.40
