method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  154, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  154, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,  155, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,  155, 1,  2,    200.00,  33.20, 19.09,1.0000,0.0000,  1,  3
dp   ,  155, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  155, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,  155, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  155, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,  156, 1,  1,      0.00,  36.01, 12.14,0.0000,0.0000,  1,  2
dp   ,  156, 1,  2,      0.00,  36.61, 18.44,0.0000,0.0000,  1,  3
dp   ,  156, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  156, 1,  4,      0.00,1000.00, 20.72,0.0000,0.0000,  2,  3
dp   ,  156, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  156, 1,  6,      0.00,  18.17, 18.17,1.0000,0.0000,  3,  4
dp   ,  157, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,  157, 1,  2,    200.00,  35.06, 19.09,1.0000,0.0000,  1,  3
dp   ,  157, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  157, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  157, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  157, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,  158, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,  158, 1,  2,    200.00,  33.63, 19.09,1.0000,0.0000,  1,  3
dp   ,  158, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  158, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  158, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  158, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,  159, 1,  1,    157.48,  35.39, 12.65,0.7874,0.0000,  1,  2
dp   ,  159, 1,  2,      0.00,  37.31, 18.95,0.0000,0.0000,  1,  3
dp   ,  159, 1,  3,     42.52,  35.38, 35.38,0.2126,0.0000,  1,  4
dp   ,  159, 1,  4,      0.00,1000.00, 18.98,0.0000,0.0000,  2,  3
dp   ,  159, 1,  5,    307.48,  22.74, 22.74,1.0000,0.0000,  2,  4
dp   ,  159, 1,  6,      0.00,  18.37, 18.37,1.0000,0.0000,  3,  4
dp   ,  160, 1,  1,     55.70,  35.27, 12.76,0.2785,0.0000,  1,  2
dp   ,  160, 1,  2,    135.26,  35.26, 19.06,0.6763,0.0000,  1,  3
dp   ,  160, 1,  3,      9.04,  35.26, 35.26,0.0452,0.0000,  1,  4
dp   ,  160, 1,  4,      0.00,1000.00, 19.03,0.0000,0.0000,  2,  3
dp   ,  160, 1,  5,    205.70,  22.51, 22.51,1.0000,0.0000,  2,  4
dp   ,  160, 1,  6,    135.26,  16.20, 16.20,1.0000,0.0000,  3,  4
dp   ,  161, 1,  1,      0.00,  35.17, 12.79,0.0000,0.0000,  1,  2
dp   ,  161, 1,  2,    200.00,  33.96, 19.09,1.0000,0.0000,  1,  3
dp   ,  161, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  161, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,  161, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  161, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,  162, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,  162, 1,  2,      0.00,  37.44, 19.09,0.0000,0.0000,  1,  3
dp   ,  162, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  162, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,  162, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  162, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,  163, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,  163, 1,  2,      0.00,  35.49, 19.09,0.0000,0.0000,  1,  3
dp   ,  163, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  163, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,  163, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  163, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,  164, 1,  1,      0.00,  46.29, 10.47,0.0000,0.0000,  1,  2
dp   ,  164, 1,  2,    126.43,  35.51, 16.77,0.6322,0.0000,  1,  3
dp   ,  164, 1,  3,     73.57,  35.50, 35.50,0.3678,0.0000,  1,  4
dp   ,  164, 1,  4,      0.00,1000.00, 28.12,0.0000,0.0000,  2,  3
dp   ,  164, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  164, 1,  6,    126.43,  18.74, 18.74,1.0000,0.0000,  3,  4
dp   ,  165, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  165, 1,  2,    200.00,  32.11, 16.92,1.0000,0.0000,  1,  3
dp   ,  165, 1,  3,      0.00,  35.22, 35.22,0.0000,0.0000,  1,  4
dp   ,  165, 1,  4,      0.00,  43.44, 28.24,0.0000,0.0000,  2,  3
dp   ,  165, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  165, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,  166, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  166, 1,  2,    200.00,  30.49, 16.92,1.0000,0.0000,  1,  3
dp   ,  166, 1,  3,      0.00,  35.22, 35.22,0.0000,0.0000,  1,  4
dp   ,  166, 1,  4,      0.00,  41.81, 28.24,0.0000,0.0000,  2,  3
dp   ,  166, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  166, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  167, 1,  1,      0.00,  37.38, 10.52,0.0000,0.0000,  1,  2
dp   ,  167, 1,  2,    152.35,  35.41, 16.82,0.7617,0.0000,  1,  3
dp   ,  167, 1,  3,     47.65,  35.40, 35.40,0.2383,0.0000,  1,  4
dp   ,  167, 1,  4,      0.00,1000.00, 24.84,0.0000,0.0000,  2,  3
dp   ,  167, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  167, 1,  6,    152.35,  18.59, 18.59,1.0000,0.0000,  3,  4
dp   ,  168, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  168, 1,  2,    200.00,  32.57, 16.92,1.0000,0.0000,  1,  3
dp   ,  168, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  168, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,  168, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  168, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,  169, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  169, 1,  2,    200.00,  31.04, 16.92,1.0000,0.0000,  1,  3
dp   ,  169, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  169, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,  169, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  169, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,  170, 1,  1,    200.00,  35.11, 10.62,1.0000,0.0000,  1,  2
dp   ,  170, 1,  2,      0.00,  35.46, 16.92,0.0000,0.0000,  1,  3
dp   ,  170, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  170, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  170, 1,  5,    350.00,  24.49, 24.49,1.0000,0.0000,  2,  4
dp   ,  170, 1,  6,      0.00,  18.54, 18.54,1.0000,0.0000,  3,  4
dp   ,  171, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,  171, 1,  2,    200.00,  32.89, 16.92,1.0000,0.0000,  1,  3
dp   ,  171, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  171, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  171, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  171, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,  172, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,  172, 1,  2,    200.00,  31.46, 16.92,1.0000,0.0000,  1,  3
dp   ,  172, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  172, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  172, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  172, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,  173, 1,  1,    200.00,  33.46, 10.62,1.0000,0.0000,  1,  2
dp   ,  173, 1,  2,      0.00,  35.36, 16.92,0.0000,0.0000,  1,  3
dp   ,  173, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  173, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,  173, 1,  5,    350.00,  22.84, 22.84,1.0000,0.0000,  2,  4
dp   ,  173, 1,  6,      0.00,  18.43, 18.43,1.0000,0.0000,  3,  4
dp   ,  174, 1,  1,     61.75,  33.15, 10.62,0.3088,0.0000,  1,  2
dp   ,  174, 1,  2,    138.25,  33.14, 16.92,0.6912,0.0000,  1,  3
dp   ,  174, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  174, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,  174, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,  174, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,  175, 1,  1,    200.00,  32.48, 10.62,1.0000,0.0000,  1,  2
dp   ,  175, 1,  2,      0.00,  35.28, 16.92,0.0000,0.0000,  1,  3
dp   ,  175, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  175, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,  175, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  175, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,  176, 1,  1,      0.00,  53.80, 17.98,0.0000,0.0000,  1,  2
dp   ,  176, 1,  2,      0.00,  42.63, 24.28,0.0000,0.0000,  1,  3
dp   ,  176, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  176, 1,  4,      0.00,1000.00, 27.18,0.0000,0.0000,  2,  3
dp   ,  176, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  176, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,  177, 1,  1,      0.00,1000.00, 17.98,0.0000,0.0000,  1,  2
dp   ,  177, 1,  2,      0.00,  39.09, 24.28,0.0000,0.0000,  1,  3
dp   ,  177, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  177, 1,  4,      0.00,  42.00, 27.18,0.0000,0.0000,  2,  3
dp   ,  177, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  177, 1,  6,      0.00,  14.82, 14.82,1.0000,0.0000,  3,  4
dp   ,  178, 1,  1,      0.00,1000.00, 17.98,0.0000,0.0000,  1,  2
dp   ,  178, 1,  2,      0.00,  37.58, 24.28,0.0000,0.0000,  1,  3
dp   ,  178, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  178, 1,  4,      0.00,  40.49, 27.18,0.0000,0.0000,  2,  3
dp   ,  178, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  178, 1,  6,      0.00,  13.30, 13.30,1.0000,0.0000,  3,  4
dp   ,  179, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  179, 1,  2,      0.00,  42.51, 24.28,0.0000,0.0000,  1,  3
dp   ,  179, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  179, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  179, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  179, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,  180, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  180, 1,  2,      0.00,  39.61, 24.28,0.0000,0.0000,  1,  3
dp   ,  180, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  180, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  180, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  180, 1,  6,      0.00,  15.34, 15.34,1.0000,0.0000,  3,  4
dp   ,  181, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  181, 1,  2,      0.00,  38.16, 24.28,0.0000,0.0000,  1,  3
dp   ,  181, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  181, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  181, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  181, 1,  6,      0.00,  13.88, 13.88,1.0000,0.0000,  3,  4
dp   ,  182, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  182, 1,  2,      0.00,  42.44, 24.28,0.0000,0.0000,  1,  3
dp   ,  182, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  182, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  182, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  182, 1,  6,      0.00,  18.17, 18.17,1.0000,0.0000,  3,  4
dp   ,  183, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  183, 1,  2,      0.00,  39.98, 24.28,0.0000,0.0000,  1,  3
dp   ,  183, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  183, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  183, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  183, 1,  6,      0.00,  15.71, 15.71,1.0000,0.0000,  3,  4
dp   ,  184, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  184, 1,  2,      0.00,  38.61, 24.28,0.0000,0.0000,  1,  3
dp   ,  184, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  184, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  184, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  184, 1,  6,      0.00,  14.33, 14.33,1.0000,0.0000,  3,  4
dp   ,  185, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  185, 1,  2,      0.00,  42.40, 24.28,0.0000,0.0000,  1,  3
dp   ,  185, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  185, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  185, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  185, 1,  6,      0.00,  18.12, 18.12,1.0000,0.0000,  3,  4
dp   ,  186, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  186, 1,  2,      0.00,  40.26, 24.28,0.0000,0.0000,  1,  3
dp   ,  186, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  186, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  186, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  186, 1,  6,      0.00,  15.98, 15.98,1.0000,0.0000,  3,  4
dp   ,  187, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  187, 1,  2,      0.00,  38.97, 24.28,0.0000,0.0000,  1,  3
dp   ,  187, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  187, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  187, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  187, 1,  6,      0.00,  14.69, 14.69,1.0000,0.0000,  3,  4
dp   ,  188, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  188, 1,  2,      0.00,  42.37, 24.28,0.0000,0.0000,  1,  3
dp   ,  188, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  188, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  188, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  188, 1,  6,      0.00,  18.09, 18.09,1.0000,0.0000,  3,  4
dp   ,  189, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  189, 1,  2,      0.00,  40.47, 24.28,0.0000,0.0000,  1,  3
dp   ,  189, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  189, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  189, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  189, 1,  6,      0.00,  16.20, 16.20,1.0000,0.0000,  3,  4
dp   ,  190, 1,  1,      0.00,  47.96, 12.14,0.0000,0.0000,  1,  2
dp   ,  190, 1,  2,      0.00,  36.79, 18.44,0.0000,0.0000,  1,  3
dp   ,  190, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  190, 1,  4,      0.00,1000.00, 27.67,0.0000,0.0000,  2,  3
dp   ,  190, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  190, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,  191, 1,  1,      0.00,1000.00, 12.63,0.0000,0.0000,  1,  2
dp   ,  191, 1,  2,    151.74,  34.03, 18.93,0.7587,0.0000,  1,  3
dp   ,  191, 1,  3,     48.26,  34.02, 34.02,0.2413,0.0000,  1,  4
dp   ,  191, 1,  4,      0.00,  43.14, 28.03,0.0000,0.0000,  2,  3
dp   ,  191, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  191, 1,  6,    151.74,  15.10, 15.10,1.0000,0.0000,  3,  4
dp   ,  192, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,  192, 1,  2,    200.00,  32.65, 19.09,1.0000,0.0000,  1,  3
dp   ,  192, 1,  3,      0.00,  33.88, 33.88,0.0000,0.0000,  1,  4
dp   ,  192, 1,  4,      0.00,  41.72, 28.15,0.0000,0.0000,  2,  3
dp   ,  192, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  192, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  193, 1,  1,      0.00,  39.00, 12.14,0.0000,0.0000,  1,  2
dp   ,  193, 1,  2,      0.00,  36.67, 18.44,0.0000,0.0000,  1,  3
dp   ,  193, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  193, 1,  4,      0.00,1000.00, 23.48,0.0000,0.0000,  2,  3
dp   ,  193, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  193, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,  194, 1,  1,      0.00,  39.29, 12.43,0.0000,0.0000,  1,  2
dp   ,  194, 1,  2,     91.20,  34.21, 18.73,0.4560,0.0000,  1,  3
dp   ,  194, 1,  3,    108.80,  34.20, 34.20,0.5440,0.0000,  1,  4
dp   ,  194, 1,  4,      0.00,1000.00, 23.65,0.0000,0.0000,  2,  3
dp   ,  194, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  194, 1,  6,     91.20,  15.48, 15.48,1.0000,0.0000,  3,  4
dp   ,  195, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,  195, 1,  2,    200.00,  33.20, 19.09,1.0000,0.0000,  1,  3
dp   ,  195, 1,  3,      0.00,1000.00, 33.88,0.0000,0.0000,  1,  4
dp   ,  195, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,  195, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  195, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,  196, 1,  1,      0.00,  36.01, 12.14,0.0000,0.0000,  1,  2
dp   ,  196, 1,  2,      0.00,  36.61, 18.44,0.0000,0.0000,  1,  3
dp   ,  196, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  196, 1,  4,      0.00,1000.00, 20.72,0.0000,0.0000,  2,  3
dp   ,  196, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  196, 1,  6,      0.00,  18.17, 18.17,1.0000,0.0000,  3,  4
dp   ,  197, 1,  1,      0.00,  36.16, 12.28,0.0000,0.0000,  1,  2
dp   ,  197, 1,  2,     45.09,  34.35, 18.58,0.2254,0.0000,  1,  3
dp   ,  197, 1,  3,    154.91,  34.34, 34.34,0.7746,0.0000,  1,  4
dp   ,  197, 1,  4,      0.00,1000.00, 20.79,0.0000,0.0000,  2,  3
dp   ,  197, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  197, 1,  6,     45.09,  15.77, 15.77,1.0000,0.0000,  3,  4
dp   ,  198, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,  198, 1,  2,    200.00,  33.63, 19.09,1.0000,0.0000,  1,  3
dp   ,  198, 1,  3,      0.00,1000.00, 33.88,0.0000,0.0000,  1,  4
dp   ,  198, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  198, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  198, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,  199, 1,  1,      0.00,  34.52, 12.14,0.0000,0.0000,  1,  2
dp   ,  199, 1,  2,      0.00,  36.56, 18.44,0.0000,0.0000,  1,  3
dp   ,  199, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  199, 1,  4,      0.00,1000.00, 18.77,0.0000,0.0000,  2,  3
dp   ,  199, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  199, 1,  6,      0.00,  18.12, 18.12,1.0000,0.0000,  3,  4
dp   ,  200, 1,  1,      0.00,  34.55, 12.17,0.0000,0.0000,  1,  2
dp   ,  200, 1,  2,      8.75,  34.46, 18.47,0.0438,0.0000,  1,  3
dp   ,  200, 1,  3,    191.25,  34.45, 34.45,0.9562,0.0000,  1,  4
dp   ,  200, 1,  4,      0.00,1000.00, 18.78,0.0000,0.0000,  2,  3
dp   ,  200, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  200, 1,  6,      8.75,  15.99, 15.99,1.0000,0.0000,  3,  4
dp   ,  201, 1,  1,    106.96,  34.17, 12.48,0.5348,0.0000,  1,  2
dp   ,  201, 1,  2,      0.00,  37.02, 18.78,0.0000,0.0000,  1,  3
dp   ,  201, 1,  3,     93.04,  34.16, 34.16,0.4652,0.0000,  1,  4
dp   ,  201, 1,  4,      0.00,1000.00, 17.45,0.0000,0.0000,  2,  3
dp   ,  201, 1,  5,    256.96,  21.68, 21.68,1.0000,0.0000,  2,  4
dp   ,  201, 1,  6,      0.00,  18.23, 18.23,1.0000,0.0000,  3,  4
dp   ,  202, 1,  1,      0.00,  46.01, 10.19,0.0000,0.0000,  1,  2
dp   ,  202, 1,  2,      0.00,  34.84, 16.49,0.0000,0.0000,  1,  3
dp   ,  202, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  202, 1,  4,      0.00,1000.00, 27.89,0.0000,0.0000,  2,  3
dp   ,  202, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  202, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,  203, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  203, 1,  2,    200.00,  32.11, 16.92,1.0000,0.0000,  1,  3
dp   ,  203, 1,  3,      0.00,  33.88, 33.88,0.0000,0.0000,  1,  4
dp   ,  203, 1,  4,      0.00,  43.44, 28.24,0.0000,0.0000,  2,  3
dp   ,  203, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  203, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,  204, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  204, 1,  2,    200.00,  30.49, 16.92,1.0000,0.0000,  1,  3
dp   ,  204, 1,  3,      0.00,  33.88, 33.88,0.0000,0.0000,  1,  4
dp   ,  204, 1,  4,      0.00,  41.81, 28.24,0.0000,0.0000,  2,  3
dp   ,  204, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  204, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  205, 1,  1,      0.00,  37.05, 10.19,0.0000,0.0000,  1,  2
dp   ,  205, 1,  2,      0.00,  34.73, 16.49,0.0000,0.0000,  1,  3
dp   ,  205, 1,  3,    200.00,  34.48, 34.48,1.0000,0.0000,  1,  4
dp   ,  205, 1,  4,      0.00,1000.00, 24.62,0.0000,0.0000,  2,  3
dp   ,  205, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  205, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,  206, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  206, 1,  2,    200.00,  32.57, 16.92,1.0000,0.0000,  1,  3
