case,origin,dest,demand,y,flow
  556, 2,  4,150.0000, 47.4013,150.0000
  557, 1,  4,200.0000, 37.2257,200.0000
  557, 2,  4,150.0000, 47.3981,150.0000
  558, 1,  4,200.0000, 37.2141,200.0000
  558, 2,  4,150.0000, 47.3949,150.0000
  559, 1,  4,200.0000, 37.2025,200.0000
  559, 2,  4,150.0000, 47.3917,150.0000
  560, 1,  4,200.0000, 37.1910,200.0000
  560, 2,  4,150.0000, 47.3885,150.0000
  561, 1,  4,200.0000, 37.1795,200.0000
  561, 2,  4,150.0000, 47.3853,150.0000
  562, 1,  4,200.0000, 37.1680,200.0000
  562, 2,  4,150.0000, 47.3821,150.0000
  563, 1,  4,200.0000, 37.1565,200.0000
  563, 2,  4,150.0000, 47.3789,150.0000
  564, 1,  4,200.0000, 37.1451,200.0000
  564, 2,  4,150.0000, 47.3758,150.0000
  565, 1,  4,200.0000, 37.1336,200.0000
  565, 2,  4,150.0000, 47.3726,150.0000
  566, 1,  4,200.0000, 37.1223,200.0000
  566, 2,  4,150.0000, 47.3694,150.0000
  567, 1,  4,200.0000, 37.1109,200.0000
  567, 2,  4,150.0000, 47.3663,150.0000
  568, 1,  4,200.0000, 37.0996,200.0000
  568, 2,  4,150.0000, 47.3631,150.0000
  569, 1,  4,200.0000, 37.0883,200.0000
  569, 2,  4,150.0000, 47.3600,150.0000
  570, 1,  4,200.0000, 37.0771,200.0000
  570, 2,  4,150.0000, 47.3568,150.0000
  571, 1,  4,200.0000, 37.0658,200.0000
  571, 2,  4,150.0000, 47.3537,150.0000
  572, 1,  4,200.0000, 37.0546,200.0000
  572, 2,  4,150.0000, 47.3506,150.0000
  573, 1,  4,200.0000, 37.0435,200.0000
  573, 2,  4,150.0000, 47.3475,150.0000
  574, 1,  4,200.0000, 37.0323,200.0000
  574, 2,  4,150.0000, 47.3444,150.0000
  575, 1,  4,200.0000, 37.0212,200.0000
  575, 2,  4,150.0000, 47.3413,150.0000
  576, 1,  4,200.0000, 37.0101,200.0000
  576, 2,  4,150.0000, 47.3382,150.0000
  577, 1,  4,200.0000, 36.9991,200.0000
  577, 2,  4,150.0000, 47.3351,150.0000
  578, 1,  4,200.0000, 36.9880,200.0000
  578, 2,  4,150.0000, 47.3320,150.0000
  579, 1,  4,200.0000, 36.9770,200.0000
  579, 2,  4,150.0000, 47.3289,150.0000
  580, 1,  4,200.0000, 36.9661,200.0000
  580, 2,  4,150.0000, 47.3259,150.0000
  581, 1,  4,200.0000, 36.9551,200.0000
  581, 2,  4,150.0000, 47.3228,150.0000
  582, 1,  4,200.0000, 36.9442,200.0000
  582, 2,  4,150.0000, 47.3197,150.0000
  583, 1,  4,200.0000, 36.9333,200.0000
  583, 2,  4,150.0000, 47.3167,150.0000
  584, 1,  4,200.0000, 36.9224,200.0000
  584, 2,  4,150.0000, 47.3136,150.0000
  585, 1,  4,200.0000, 36.9116,200.0000
  585, 2,  4,150.0000, 47.3106,150.0000
  586, 1,  4,200.0000, 36.9008,200.0000
  586, 2,  4,150.0000, 47.3076,150.0000
  587, 1,  4,200.0000, 36.8900,200.0000
  587, 2,  4,150.0000, 47.3045,150.0000
  588, 1,  4,200.0000, 36.8793,200.0000
  588, 2,  4,150.0000, 47.3015,150.0000
  589, 1,  4,200.0000, 36.8686,200.0000
  589, 2,  4,150.0000, 47.2985,150.0000
  590, 1,  4,200.0000, 36.8579,200.0000
  590, 2,  4,150.0000, 47.2955,150.0000
  591, 1,  4,200.0000, 36.8472,200.0000
  591, 2,  4,150.0000, 47.2925,150.0000
  592, 1,  4,200.0000, 36.8366,200.0000
  592, 2,  4,150.0000, 47.2895,150.0000
  593, 1,  4,200.0000, 36.8259,200.0000
  593, 2,  4,150.0000, 47.2865,150.0000
  594, 1,  4,200.0000, 36.8154,200.0000
  594, 2,  4,150.0000, 47.2835,150.0000
  595, 1,  4,200.0000, 36.8048,200.0000
  595, 2,  4,150.0000, 47.2805,150.0000
  596, 1,  4,200.0000, 36.7943,200.0000
  596, 2,  4,150.0000, 47.2775,150.0000
  597, 1,  4,200.0000, 36.7837,200.0000
  597, 2,  4,150.0000, 47.2746,150.0000
  598, 1,  4,200.0000, 36.7733,200.0000
  598, 2,  4,150.0000, 47.2716,150.0000
  599, 1,  4,200.0000, 36.7628,200.0000
  599, 2,  4,150.0000, 47.2687,150.0000
  600, 1,  4,200.0000, 36.7524,200.0000
  600, 2,  4,150.0000, 47.2657,150.0000
  601, 1,  4,200.0000, 36.7420,200.0000
  601, 2,  4,150.0000, 47.2628,150.0000
  602, 1,  4,200.0000, 36.7316,200.0000
  602, 2,  4,150.0000, 47.2598,150.0000
  603, 1,  4,200.0000, 36.7212,200.0000
  603, 2,  4,150.0000, 47.2569,150.0000
  604, 1,  4,200.0000, 36.7109,200.0000
  604, 2,  4,150.0000, 47.2540,150.0000
  605, 1,  4,200.0000, 36.7006,200.0000
  605, 2,  4,150.0000, 47.2511,150.0000
  606, 1,  4,200.0000, 36.6903,200.0000
  606, 2,  4,150.0000, 47.2481,150.0000
  607, 1,  4,200.0000, 36.6801,200.0000
  607, 2,  4,150.0000, 47.2452,150.0000
  608, 1,  4,200.0000, 36.6699,200.0000
  608, 2,  4,150.0000, 47.2423,150.0000
  609, 1,  4,200.0000, 36.6597,200.0000
  609, 2,  4,150.0000, 47.2394,150.0000
  610, 1,  4,200.0000, 36.6495,200.0000
  610, 2,  4,150.0000, 47.2365,150.0000
  611, 1,  4,200.0000, 36.6394,200.0000
  611, 2,  4,150.0000, 47.2337,150.0000
  612, 1,  4,200.0000, 36.6292,200.0000
  612, 2,  4,150.0000, 47.2308,150.0000
  613, 1,  4,200.0000, 36.6191,200.0000
  613, 2,  4,150.0000, 47.2279,150.0000
  614, 1,  4,200.0000, 36.6091,200.0000
  614, 2,  4,150.0000, 47.2250,150.0000
  615, 1,  4,200.0000, 36.5990,200.0000
  615, 2,  4,150.0000, 47.2222,150.0000
  616, 1,  4,200.0000, 36.5890,200.0000
  616, 2,  4,150.0000, 47.2193,150.0000
  617, 1,  4,200.0000, 36.5790,200.0000
  617, 2,  4,150.0000, 47.2165,150.0000
  618, 1,  4,200.0000, 36.5690,200.0000
  618, 2,  4,150.0000, 47.2136,150.0000
  619, 1,  4,200.0000, 36.5591,200.0000
  619, 2,  4,150.0000, 47.2108,150.0000
  620, 1,  4,200.0000, 36.5491,200.0000
  620, 2,  4,150.0000, 47.2079,150.0000
  621, 1,  4,200.0000, 36.5392,200.0000
  621, 2,  4,150.0000, 47.2051,150.0000
  622, 1,  4,200.0000, 36.5293,200.0000
  622, 2,  4,150.0000, 47.2023,150.0000
  623, 1,  4,200.0000, 36.5195,200.0000
  623, 2,  4,150.0000, 47.1995,150.0000
  624, 1,  4,200.0000, 36.5097,200.0000
  624, 2,  4,150.0000, 47.1967,150.0000
  625, 1,  4,200.0000, 36.4999,200.0000
  625, 2,  4,150.0000, 47.1938,150.0000
  626, 1,  4,200.0000, 36.4901,200.0000
  626, 2,  4,150.0000, 47.1910,150.0000
  627, 1,  4,200.0000, 36.4803,200.0000
  627, 2,  4,150.0000, 47.1882,150.0000
  628, 1,  4,200.0000, 36.4706,200.0000
  628, 2,  4,150.0000, 47.1855,150.0000
  629, 1,  4,200.0000, 36.4609,200.0000
  629, 2,  4,150.0000, 47.1827,150.0000
  630, 1,  4,200.0000, 36.4512,200.0000
  630, 2,  4,150.0000, 47.1799,150.0000
  631, 1,  4,200.0000, 36.4415,200.0000
  631, 2,  4,150.0000, 47.1771,150.0000
  632, 1,  4,200.0000, 36.4319,200.0000
  632, 2,  4,150.0000, 47.1743,150.0000
  633, 1,  4,200.0000, 36.4222,200.0000
  633, 2,  4,150.0000, 47.1716,150.0000
  634, 1,  4,200.0000, 36.4127,200.0000
  634, 2,  4,150.0000, 47.1688,150.0000
  635, 1,  4,200.0000, 36.4031,200.0000
  635, 2,  4,150.0000, 47.1661,150.0000
  636, 1,  4,200.0000, 36.3935,200.0000
  636, 2,  4,150.0000, 47.1633,150.0000
  637, 1,  4,200.0000, 36.3840,200.0000
  637, 2,  4,150.0000, 47.1606,150.0000
  638, 1,  4,200.0000, 36.3745,200.0000
  638, 2,  4,150.0000, 47.1578,150.0000
  639, 1,  4,200.0000, 36.3650,200.0000
  639, 2,  4,150.0000, 47.1551,150.0000
  640, 1,  4,200.0000, 36.3556,200.0000
  640, 2,  4,150.0000, 47.1524,150.0000
  641, 1,  4,200.0000, 36.3461,200.0000
  641, 2,  4,150.0000, 47.1497,150.0000
  642, 1,  4,200.0000, 36.3367,200.0000
  642, 2,  4,150.0000, 47.1469,150.0000
  643, 1,  4,200.0000, 36.3273,200.0000
  643, 2,  4,150.0000, 47.1442,150.0000
  644, 1,  4,200.0000, 36.3179,200.0000
  644, 2,  4,150.0000, 47.1415,150.0000
  645, 1,  4,200.0000, 36.3086,200.0000
  645, 2,  4,150.0000, 47.1388,150.0000
  646, 1,  4,200.0000, 36.2993,200.0000
  646, 2,  4,150.0000, 47.1361,150.0000
  647, 1,  4,200.0000, 36.2900,200.0000
  647, 2,  4,150.0000, 47.1334,150.0000
  648, 1,  4,200.0000, 36.2807,200.0000
  648, 2,  4,150.0000, 47.1308,150.0000
  649, 1,  4,200.0000, 36.2714,200.0000
  649, 2,  4,150.0000, 47.1281,150.0000
  650, 1,  4,200.0000, 36.2622,200.0000
  650, 2,  4,150.0000, 47.1254,150.0000
  651, 1,  4,200.0000, 36.2530,200.0000
  651, 2,  4,150.0000, 47.1227,150.0000
  652, 1,  4,200.0000, 36.2438,200.0000
  652, 2,  4,150.0000, 47.1201,150.0000
  653, 1,  4,200.0000, 36.2346,200.0000
  653, 2,  4,150.0000, 47.1174,150.0000
  654, 1,  4,200.0000, 36.2254,200.0000
  654, 2,  4,150.0000, 47.1147,150.0000
  655, 1,  4,200.0000, 36.2163,200.0000
  655, 2,  4,150.0000, 47.1121,150.0000
  656, 1,  4,200.0000, 36.2072,200.0000
  656, 2,  4,150.0000, 47.1095,150.0000
  657, 1,  4,200.0000, 36.1981,200.0000
  657, 2,  4,150.0000, 47.1068,150.0000
  658, 1,  4,200.0000, 36.1891,200.0000
  658, 2,  4,150.0000, 47.1042,150.0000
  659, 1,  4,200.0000, 36.1800,200.0000
  659, 2,  4,150.0000, 47.1015,150.0000
  660, 1,  4,200.0000, 36.1710,200.0000
  660, 2,  4,150.0000, 47.0989,150.0000
  661, 1,  4,200.0000, 36.1620,200.0000
  661, 2,  4,150.0000, 47.0963,150.0000
  662, 1,  4,200.0000, 36.1530,200.0000
  662, 2,  4,150.0000, 47.0937,150.0000
  663, 1,  4,200.0000, 36.1440,200.0000
  663, 2,  4,150.0000, 47.0911,150.0000
  664, 1,  4,200.0000, 36.1351,200.0000
  664, 2,  4,150.0000, 47.0885,150.0000
  665, 1,  4,200.0000, 36.1262,200.0000
  665, 2,  4,150.0000, 47.0859,150.0000
  666, 1,  4,200.0000, 36.1173,200.0000
  666, 2,  4,150.0000, 47.0833,150.0000
  667, 1,  4,200.0000, 36.1084,200.0000
  667, 2,  4,150.0000, 47.0807,150.0000
  668, 1,  4,200.0000, 36.0995,200.0000
  668, 2,  4,150.0000, 47.0781,150.0000
  669, 1,  4,200.0000, 36.0907,200.0000
  669, 2,  4,150.0000, 47.0755,150.0000
  670, 1,  4,200.0000, 36.0819,200.0000
  670, 2,  4,150.0000, 47.0729,150.0000
  671, 1,  4,200.0000, 36.0731,200.0000
  671, 2,  4,150.0000, 47.0704,150.0000
  672, 1,  4,200.0000, 36.0643,200.0000
  672, 2,  4,150.0000, 47.0678,150.0000
  673, 1,  4,200.0000, 36.0556,200.0000
  673, 2,  4,150.0000, 47.0652,150.0000
  674, 1,  4,200.0000, 36.0468,200.0000
  674, 2,  4,150.0000, 47.0627,150.0000
  675, 1,  4,200.0000, 36.0381,200.0000
  675, 2,  4,150.0000, 47.0601,150.0000
  676, 1,  4,200.0000, 36.0294,200.0000
  676, 2,  4,150.0000, 47.0576,150.0000
  677, 1,  4,200.0000, 36.0207,200.0000
  677, 2,  4,150.0000, 47.0550,150.0000
  678, 1,  4,200.0000, 36.0121,200.0000
  678, 2,  4,150.0000, 47.0525,150.0000
  679, 1,  4,200.0000, 36.0034,200.0000
  679, 2,  4,150.0000, 47.0500,150.0000
  680, 1,  4,200.0000, 35.9948,200.0000
  680, 2,  4,150.0000, 47.0474,150.0000
  681, 1,  4,200.0000, 35.9862,200.0000
  681, 2,  4,150.0000, 47.0449,150.0000
  682, 1,  4,200.0000, 35.9776,200.0000
  682, 2,  4,150.0000, 47.0424,150.0000
  683, 1,  4,200.0000, 35.9691,200.0000
  683, 2,  4,150.0000, 47.0399,150.0000
  684, 1,  4,200.0000, 35.9605,200.0000
  684, 2,  4,150.0000, 47.0374,150.0000
  685, 1,  4,200.0000, 35.9520,200.0000
  685, 2,  4,150.0000, 47.0349,150.0000
  686, 1,  4,200.0000, 35.9435,200.0000
  686, 2,  4,150.0000, 47.0324,150.0000
  687, 1,  4,200.0000, 35.9350,200.0000
  687, 2,  4,150.0000, 47.0299,150.0000
  688, 1,  4,200.0000, 35.9266,200.0000
  688, 2,  4,150.0000, 47.0274,150.0000
  689, 1,  4,200.0000, 35.9181,200.0000
  689, 2,  4,150.0000, 47.0249,150.0000
  690, 1,  4,200.0000, 35.9097,200.0000
  690, 2,  4,150.0000, 47.0224,150.0000
  691, 1,  4,200.0000, 35.9013,200.0000
  691, 2,  4,150.0000, 47.0199,150.0000
  692, 1,  4,200.0000, 35.8929,200.0000
  692, 2,  4,150.0000, 47.0175,150.0000
  693, 1,  4,200.0000, 35.8845,200.0000
  693, 2,  4,150.0000, 47.0150,150.0000
  694, 1,  4,200.0000, 35.8762,200.0000
  694, 2,  4,150.0000, 47.0125,150.0000
  695, 1,  4,200.0000, 35.8678,200.0000
  695, 2,  4,150.0000, 47.0101,150.0000
  696, 1,  4,200.0000, 35.8595,200.0000
  696, 2,  4,150.0000, 47.0076,150.0000
  697, 1,  4,200.0000, 35.8512,200.0000
  697, 2,  4,150.0000, 47.0052,150.0000
  698, 1,  4,200.0000, 35.8430,200.0000
  698, 2,  4,150.0000, 47.0027,150.0000
  699, 1,  4,200.0000, 35.8347,200.0000
  699, 2,  4,150.0000, 47.0003,150.0000
  700, 1,  4,200.0000, 35.8265,200.0000
  700, 2,  4,150.0000, 46.9978,150.0000
  701, 1,  4,200.0000, 35.8182,200.0000
  701, 2,  4,150.0000, 46.9954,150.0000
  702, 1,  4,200.0000, 35.8100,200.0000
  702, 2,  4,150.0000, 46.9930,150.0000
  703, 1,  4,200.0000, 35.8018,200.0000
  703, 2,  4,150.0000, 46.9905,150.0000
  704, 1,  4,200.0000, 35.7937,200.0000
  704, 2,  4,150.0000, 46.9881,150.0000
  705, 1,  4,200.0000, 35.7855,200.0000
  705, 2,  4,150.0000, 46.9857,150.0000
  706, 1,  4,200.0000, 35.7774,200.0000
  706, 2,  4,150.0000, 46.9833,150.0000
  707, 1,  4,200.0000, 35.7693,200.0000
  707, 2,  4,150.0000, 46.9809,150.0000
  708, 1,  4,200.0000, 35.7612,200.0000
  708, 2,  4,150.0000, 46.9785,150.0000
  709, 1,  4,200.0000, 35.7531,200.0000
  709, 2,  4,150.0000, 46.9761,150.0000
  710, 1,  4,200.0000, 35.7451,200.0000
  710, 2,  4,150.0000, 46.9737,150.0000
  711, 1,  4,200.0000, 35.7370,200.0000
  711, 2,  4,150.0000, 46.9713,150.0000
  712, 1,  4,200.0000, 35.7290,200.0000
  712, 2,  4,150.0000, 46.9689,150.0000
  713, 1,  4,200.0000, 35.7210,200.0000
  713, 2,  4,150.0000, 46.9665,150.0000
  714, 1,  4,200.0000, 35.7130,200.0000
  714, 2,  4,150.0000, 46.9642,150.0000
  715, 1,  4,200.0000, 35.7050,200.0000
  715, 2,  4,150.0000, 46.9618,150.0000
  716, 1,  4,200.0000, 35.6971,200.0000
  716, 2,  4,150.0000, 46.9594,150.0000
  717, 1,  4,200.0000, 35.6891,200.0000
  717, 2,  4,150.0000, 46.9571,150.0000
  718, 1,  4,200.0000, 35.6812,200.0000
  718, 2,  4,150.0000, 46.9547,150.0000
  719, 1,  4,200.0000, 35.6733,200.0000
  719, 2,  4,150.0000, 46.9524,150.0000
  720, 1,  4,200.0000, 35.6654,200.0000
  720, 2,  4,150.0000, 46.9500,150.0000
  721, 1,  4,200.0000, 35.6576,200.0000
  721, 2,  4,150.0000, 46.9477,150.0000
  722, 1,  4,200.0000, 35.6497,200.0000
  722, 2,  4,150.0000, 46.9453,150.0000
  723, 1,  4,200.0000, 35.6419,200.0000
  723, 2,  4,150.0000, 46.9430,150.0000
  724, 1,  4,200.0000, 35.6341,200.0000
  724, 2,  4,150.0000, 46.9406,150.0000
  725, 1,  4,200.0000, 35.6263,200.0000
  725, 2,  4,150.0000, 46.9383,150.0000
  726, 1,  4,200.0000, 35.6185,200.0000
  726, 2,  4,150.0000, 46.9360,150.0000
  727, 1,  4,200.0000, 35.6107,200.0000
  727, 2,  4,150.0000, 46.9337,150.0000
  728, 1,  4,200.0000, 35.6030,200.0000
  728, 2,  4,150.0000, 46.9313,150.0000
  729, 1,  4,200.0000, 35.5952,200.0000
  729, 2,  4,150.0000, 46.9290,150.0000
  730, 1,  4,200.0000, 35.5875,200.0000
  730, 2,  4,150.0000, 46.9267,150.0000
  731, 1,  4,200.0000, 35.5798,200.0000
  731, 2,  4,150.0000, 46.9244,150.0000
  732, 1,  4,200.0000, 35.5721,200.0000
  732, 2,  4,150.0000, 46.9221,150.0000
  733, 1,  4,200.0000, 35.5645,200.0000
  733, 2,  4,150.0000, 46.9198,150.0000
  734, 1,  4,200.0000, 35.5568,200.0000
  734, 2,  4,150.0000, 46.9175,150.0000
  735, 1,  4,200.0000, 35.5492,200.0000
  735, 2,  4,150.0000, 46.9152,150.0000
  736, 1,  4,200.0000, 35.5416,200.0000
  736, 2,  4,150.0000, 46.9129,150.0000
  737, 1,  4,200.0000, 35.5340,200.0000
  737, 2,  4,150.0000, 46.9107,150.0000
  738, 1,  4,200.0000, 35.5264,200.0000
  738, 2,  4,150.0000, 46.9084,150.0000
  739, 1,  4,200.0000, 35.5188,200.0000
  739, 2,  4,150.0000, 46.9061,150.0000
  740, 1,  4,200.0000, 35.5112,200.0000
  740, 2,  4,150.0000, 46.9038,150.0000
  741, 1,  4,200.0000, 35.5037,200.0000
  741, 2,  4,150.0000, 46.9016,150.0000
  742, 1,  4,200.0000, 35.4962,200.0000
  742, 2,  4,150.0000, 46.8993,150.0000
  743, 1,  4,200.0000, 35.4887,200.0000
  743, 2,  4,150.0000, 46.8971,150.0000
  744, 1,  4,200.0000, 35.4812,200.0000
  744, 2,  4,150.0000, 46.8948,150.0000
  745, 1,  4,200.0000, 35.4737,200.0000
  745, 2,  4,150.0000, 46.8926,150.0000
  746, 1,  4,200.0000, 35.4663,200.0000
  746, 2,  4,150.0000, 46.8903,150.0000
  747, 1,  4,200.0000, 35.4588,200.0000
  747, 2,  4,150.0000, 46.8881,150.0000
  748, 1,  4,200.0000, 35.4514,200.0000
  748, 2,  4,150.0000, 46.8858,150.0000
  749, 1,  4,200.0000, 35.4440,200.0000
  749, 2,  4,150.0000, 46.8836,150.0000
  750, 1,  4,200.0000, 35.4366,200.0000
  750, 2,  4,150.0000, 46.8814,150.0000
  751, 1,  4,200.0000, 35.4292,200.0000
  751, 2,  4,150.0000, 46.8791,150.0000
  752, 1,  4,200.0000, 35.4218,200.0000
  752, 2,  4,150.0000, 46.8769,150.0000
  753, 1,  4,200.0000, 35.4145,200.0000
  753, 2,  4,150.0000, 46.8747,150.0000
  754, 1,  4,200.0000, 35.4072,200.0000
  754, 2,  4,150.0000, 46.8725,150.0000
  755, 1,  4,200.0000, 35.3999,200.0000
  755, 2,  4,150.0000, 46.8703,150.0000
  756, 1,  4,200.0000, 35.3925,200.0000
  756, 2,  4,150.0000, 46.8681,150.0000
  757, 1,  4,200.0000, 35.3853,200.0000
  757, 2,  4,150.0000, 46.8659,150.0000
  758, 1,  4,200.0000, 35.3780,200.0000
  758, 2,  4,150.0000, 46.8637,150.0000
  759, 1,  4,200.0000, 35.3707,200.0000
  759, 2,  4,150.0000, 46.8615,150.0000
  760, 1,  4,200.0000, 35.3635,200.0000
  760, 2,  4,150.0000, 46.8593,150.0000
  761, 1,  4,200.0000, 35.3563,200.0000
  761, 2,  4,150.0000, 46.8571,150.0000
  762, 1,  4,200.0000, 35.3491,200.0000
  762, 2,  4,150.0000, 46.8549,150.0000
  763, 1,  4,200.0000, 35.3419,200.0000
  763, 2,  4,150.0000, 46.8527,150.0000
  764, 1,  4,200.0000, 35.3347,200.0000
  764, 2,  4,150.0000, 46.8505,150.0000
  765, 1,  4,200.0000, 35.3275,200.0000
  765, 2,  4,150.0000, 46.8484,150.0000
  766, 1,  4,200.0000, 35.3204,200.0000
  766, 2,  4,150.0000, 46.8462,150.0000
  767, 1,  4,200.0000, 35.3132,200.0000
  767, 2,  4,150.0000, 46.8440,150.0000
  768, 1,  4,200.0000, 35.3061,200.0000
  768, 2,  4,150.0000, 46.8419,150.0000
  769, 1,  4,200.0000, 35.2990,200.0000
  769, 2,  4,150.0000, 46.8397,150.0000
  770, 1,  4,200.0000, 35.2919,200.0000
  770, 2,  4,150.0000, 46.8376,150.0000
  771, 1,  4,200.0000, 35.2848,200.0000
  771, 2,  4,150.0000, 46.8354,150.0000
  772, 1,  4,200.0000, 35.2778,200.0000
  772, 2,  4,150.0000, 46.8333,150.0000
  773, 1,  4,200.0000, 35.2707,200.0000
  773, 2,  4,150.0000, 46.8311,150.0000
  774, 1,  4,200.0000, 35.2637,200.0000
  774, 2,  4,150.0000, 46.8290,150.0000
  775, 1,  4,200.0000, 35.2567,200.0000
  775, 2,  4,150.0000, 46.8268,150.0000
  776, 1,  4,200.0000, 35.2496,200.0000
  776, 2,  4,150.0000, 46.8247,150.0000
  777, 1,  4,200.0000, 35.2427,200.0000
  777, 2,  4,150.0000, 46.8226,150.0000
  778, 1,  4,200.0000, 35.2357,200.0000
  778, 2,  4,150.0000, 46.8205,150.0000
  779, 1,  4,200.0000, 35.2287,200.0000
  779, 2,  4,150.0000, 46.8183,150.0000
  780, 1,  4,200.0000, 35.2218,200.0000
  780, 2,  4,150.0000, 46.8162,150.0000
  781, 1,  4,200.0000, 35.2148,200.0000
  781, 2,  4,150.0000, 46.8141,150.0000
  782, 1,  4,200.0000, 35.2079,200.0000
  782, 2,  4,150.0000, 46.8120,150.0000
  783, 1,  4,200.0000, 35.2010,200.0000
  783, 2,  4,150.0000, 46.8099,150.0000
  784, 1,  4,200.0000, 35.1941,200.0000
  784, 2,  4,150.0000, 46.8078,150.0000
  785, 1,  4,200.0000, 35.1872,200.0000
  785, 2,  4,150.0000, 46.8057,150.0000
  786, 1,  4,200.0000, 35.1804,200.0000
  786, 2,  4,150.0000, 46.8036,150.0000
  787, 1,  4,200.0000, 35.1735,200.0000
  787, 2,  4,150.0000, 46.8015,150.0000
  788, 1,  4,200.0000, 35.1667,200.0000
  788, 2,  4,150.0000, 46.7994,150.0000
  789, 1,  4,200.0000, 35.1599,200.0000
  789, 2,  4,150.0000, 46.7973,150.0000
  790, 1,  4,200.0000, 35.1531,200.0000
  790, 2,  4,150.0000, 46.7952,150.0000
  791, 1,  4,200.0000, 35.1463,200.0000
  791, 2,  4,150.0000, 46.7932,150.0000
  792, 1,  4,200.0000, 35.1395,200.0000
  792, 2,  4,150.0000, 46.7911,150.0000
  793, 1,  4,200.0000, 35.1327,200.0000
  793, 2,  4,150.0000, 46.7890,150.0000
  794, 1,  4,200.0000, 35.1260,200.0000
  794, 2,  4,150.0000, 46.7869,150.0000
  795, 1,  4,200.0000, 35.1192,200.0000
  795, 2,  4,150.0000, 46.7849,150.0000
  796, 1,  4,200.0000, 35.1125,200.0000
  796, 2,  4,150.0000, 46.7828,150.0000
  797, 1,  4,200.0000, 35.1058,200.0000
  797, 2,  4,150.0000, 46.7808,150.0000
  798, 1,  4,200.0000, 35.0991,200.0000
  798, 2,  4,150.0000, 46.7787,150.0000
  799, 1,  4,200.0000, 35.0924,200.0000
  799, 2,  4,150.0000, 46.7767,150.0000
  800, 1,  4,200.0000, 35.0857,200.0000
  800, 2,  4,150.0000, 46.7746,150.0000
  801, 1,  4,200.0000, 35.0791,200.0000
  801, 2,  4,150.0000, 46.7726,150.0000
  802, 1,  4,200.0000, 35.0724,200.0000
  802, 2,  4,150.0000, 46.7705,150.0000
  803, 1,  4,200.0000, 35.0658,200.0000
  803, 2,  4,150.0000, 46.7685,150.0000
  804, 1,  4,200.0000, 35.0592,200.0000
  804, 2,  4,150.0000, 46.7664,150.0000
  805, 1,  4,200.0000, 35.0525,200.0000
  805, 2,  4,150.0000, 46.7644,150.0000
  806, 1,  4,200.0000, 35.0460,200.0000
  806, 2,  4,150.0000, 46.7624,150.0000
  807, 1,  4,200.0000, 35.0394,200.0000
  807, 2,  4,150.0000, 46.7604,150.0000
  808, 1,  4,200.0000, 35.0328,200.0000
  808, 2,  4,150.0000, 46.7583,150.0000
  809, 1,  4,200.0000, 35.0262,200.0000
  809, 2,  4,150.0000, 46.7563,150.0000
  810, 1,  4,200.0000, 35.0197,200.0000
  810, 2,  4,150.0000, 46.7543,150.0000
  811, 1,  4,200.0000, 35.0132,200.0000
  811, 2,  4,150.0000, 46.7523,150.0000
  812, 1,  4,200.0000, 35.0067,200.0000
  812, 2,  4,150.0000, 46.7503,150.0000
  813, 1,  4,200.0000, 35.0002,200.0000
  813, 2,  4,150.0000, 46.7483,150.0000
  814, 1,  4,200.0000, 34.9937,200.0000
  814, 2,  4,150.0000, 46.7463,150.0000
  815, 1,  4,200.0000, 34.9872,200.0000
  815, 2,  4,150.0000, 46.7443,150.0000
  816, 1,  4,200.0000, 34.9807,200.0000
  816, 2,  4,150.0000, 46.7423,150.0000
  817, 1,  4,200.0000, 34.9743,200.0000
  817, 2,  4,150.0000, 46.7403,150.0000
  818, 1,  4,200.0000, 34.9678,200.0000
  818, 2,  4,150.0000, 46.7383,150.0000
  819, 1,  4,200.0000, 34.9614,200.0000
  819, 2,  4,150.0000, 46.7363,150.0000
  820, 1,  4,200.0000, 34.9550,200.0000
  820, 2,  4,150.0000, 46.7343,150.0000
  821, 1,  4,200.0000, 34.9486,200.0000
  821, 2,  4,150.0000, 46.7324,150.0000
  822, 1,  4,200.0000, 34.9422,200.0000
  822, 2,  4,150.0000, 46.7304,150.0000
  823, 1,  4,200.0000, 34.9358,200.0000
  823, 2,  4,150.0000, 46.7284,150.0000
  824, 1,  4,200.0000, 34.9295,200.0000
  824, 2,  4,150.0000, 46.7265,150.0000
  825, 1,  4,200.0000, 34.9231,200.0000
  825, 2,  4,150.0000, 46.7245,150.0000
  826, 1,  4,200.0000, 34.9168,200.0000
  826, 2,  4,150.0000, 46.7225,150.0000
  827, 1,  4,200.0000, 34.9104,200.0000
  827, 2,  4,150.0000, 46.7206,150.0000
  828, 1,  4,200.0000, 34.9041,200.0000
  828, 2,  4,150.0000, 46.7186,150.0000
  829, 1,  4,200.0000, 34.8978,200.0000
  829, 2,  4,150.0000, 46.7167,150.0000
  830, 1,  4,200.0000, 34.8915,200.0000
  830, 2,  4,150.0000, 46.7147,150.0000
  831, 1,  4,200.0000, 34.8853,200.0000
  831, 2,  4,150.0000, 46.7128,150.0000
  832, 1,  4,200.0000, 34.8790,200.0000
  832, 2,  4,150.0000, 46.7108,150.0000
  833, 1,  4,200.0000, 34.8727,200.0000
  833, 2,  4,150.0000, 46.7089,150.0000
  834, 1,  4,200.0000, 34.8665,200.0000
  834, 2,  4,150.0000, 46.7069,150.0000
  835, 1,  4,200.0000, 34.8603,200.0000
  835, 2,  4,150.0000, 46.7050,150.0000
