case,origin,dest,demand,y,flow
  557, 1,  4,200.0000, 36.9818,200.0000
  557, 2,  4,150.0000, 47.5263,150.0000
  558, 1,  4,200.0000, 36.9693,200.0000
  558, 2,  4,150.0000, 47.5213,150.0000
  559, 1,  4,200.0000, 36.9568,200.0000
  559, 2,  4,150.0000, 47.5162,150.0000
  560, 1,  4,200.0000, 36.9444,200.0000
  560, 2,  4,150.0000, 47.5112,150.0000
  561, 1,  4,200.0000, 36.9320,200.0000
  561, 2,  4,150.0000, 47.5062,150.0000
  562, 1,  4,200.0000, 36.9196,200.0000
  562, 2,  4,150.0000, 47.5012,150.0000
  563, 1,  4,200.0000, 36.9073,200.0000
  563, 2,  4,150.0000, 47.4963,150.0000
  564, 1,  4,200.0000, 36.8950,200.0000
  564, 2,  4,150.0000, 47.4913,150.0000
  565, 1,  4,200.0000, 36.8827,200.0000
  565, 2,  4,150.0000, 47.4864,150.0000
  566, 1,  4,200.0000, 36.8705,200.0000
  566, 2,  4,150.0000, 47.4814,150.0000
  567, 1,  4,200.0000, 36.8583,200.0000
  567, 2,  4,150.0000, 47.4765,150.0000
  568, 1,  4,200.0000, 36.8462,200.0000
  568, 2,  4,150.0000, 47.4716,150.0000
  569, 1,  4,200.0000, 36.8341,200.0000
  569, 2,  4,150.0000, 47.4667,150.0000
  570, 1,  4,200.0000, 36.8220,200.0000
  570, 2,  4,150.0000, 47.4618,150.0000
  571, 1,  4,200.0000, 36.8099,200.0000
  571, 2,  4,150.0000, 47.4569,150.0000
  572, 1,  4,200.0000, 36.7979,200.0000
  572, 2,  4,150.0000, 47.4521,150.0000
  573, 1,  4,200.0000, 36.7859,200.0000
  573, 2,  4,150.0000, 47.4473,150.0000
  574, 1,  4,200.0000, 36.7740,200.0000
  574, 2,  4,150.0000, 47.4424,150.0000
  575, 1,  4,200.0000, 36.7621,200.0000
  575, 2,  4,150.0000, 47.4376,150.0000
  576, 1,  4,200.0000, 36.7502,200.0000
  576, 2,  4,150.0000, 47.4328,150.0000
  577, 1,  4,200.0000, 36.7383,200.0000
  577, 2,  4,150.0000, 47.4280,150.0000
  578, 1,  4,200.0000, 36.7265,200.0000
  578, 2,  4,150.0000, 47.4232,150.0000
  579, 1,  4,200.0000, 36.7147,200.0000
  579, 2,  4,150.0000, 47.4185,150.0000
  580, 1,  4,200.0000, 36.7030,200.0000
  580, 2,  4,150.0000, 47.4137,150.0000
  581, 1,  4,200.0000, 36.6913,200.0000
  581, 2,  4,150.0000, 47.4090,150.0000
  582, 1,  4,200.0000, 36.6796,200.0000
  582, 2,  4,150.0000, 47.4043,150.0000
  583, 1,  4,200.0000, 36.6679,200.0000
  583, 2,  4,150.0000, 47.3995,150.0000
  584, 1,  4,200.0000, 36.6563,200.0000
  584, 2,  4,150.0000, 47.3948,150.0000
  585, 1,  4,200.0000, 36.6447,200.0000
  585, 2,  4,150.0000, 47.3901,150.0000
  586, 1,  4,200.0000, 36.6331,200.0000
  586, 2,  4,150.0000, 47.3855,150.0000
  587, 1,  4,200.0000, 36.6216,200.0000
  587, 2,  4,150.0000, 47.3808,150.0000
  588, 1,  4,200.0000, 36.6101,200.0000
  588, 2,  4,150.0000, 47.3762,150.0000
  589, 1,  4,200.0000, 36.5987,200.0000
  589, 2,  4,150.0000, 47.3715,150.0000
  590, 1,  4,200.0000, 36.5872,200.0000
  590, 2,  4,150.0000, 47.3669,150.0000
  591, 1,  4,200.0000, 36.5758,200.0000
  591, 2,  4,150.0000, 47.3623,150.0000
  592, 1,  4,200.0000, 36.5645,200.0000
  592, 2,  4,150.0000, 47.3577,150.0000
  593, 1,  4,200.0000, 36.5531,200.0000
  593, 2,  4,150.0000, 47.3531,150.0000
  594, 1,  4,200.0000, 36.5418,200.0000
  594, 2,  4,150.0000, 47.3485,150.0000
  595, 1,  4,200.0000, 36.5305,200.0000
  595, 2,  4,150.0000, 47.3439,150.0000
  596, 1,  4,200.0000, 36.5193,200.0000
  596, 2,  4,150.0000, 47.3394,150.0000
  597, 1,  4,200.0000, 36.5081,200.0000
  597, 2,  4,150.0000, 47.3348,150.0000
  598, 1,  4,200.0000, 36.4969,200.0000
  598, 2,  4,150.0000, 47.3303,150.0000
  599, 1,  4,200.0000, 36.4857,200.0000
  599, 2,  4,150.0000, 47.3258,150.0000
  600, 1,  4,200.0000, 36.4746,200.0000
  600, 2,  4,150.0000, 47.3213,150.0000
  601, 1,  4,200.0000, 36.4635,200.0000
  601, 2,  4,150.0000, 47.3168,150.0000
  602, 1,  4,200.0000, 36.4524,200.0000
  602, 2,  4,150.0000, 47.3123,150.0000
  603, 1,  4,200.0000, 36.4414,200.0000
  603, 2,  4,150.0000, 47.3078,150.0000
  604, 1,  4,200.0000, 36.4304,200.0000
  604, 2,  4,150.0000, 47.3034,150.0000
  605, 1,  4,200.0000, 36.4194,200.0000
  605, 2,  4,150.0000, 47.2989,150.0000
  606, 1,  4,200.0000, 36.4085,200.0000
  606, 2,  4,150.0000, 47.2945,150.0000
  607, 1,  4,200.0000, 36.3976,200.0000
  607, 2,  4,150.0000, 47.2900,150.0000
  608, 1,  4,200.0000, 36.3867,200.0000
  608, 2,  4,150.0000, 47.2856,150.0000
  609, 1,  4,200.0000, 36.3758,200.0000
  609, 2,  4,150.0000, 47.2812,150.0000
  610, 1,  4,200.0000, 36.3650,200.0000
  610, 2,  4,150.0000, 47.2768,150.0000
  611, 1,  4,200.0000, 36.3542,200.0000
  611, 2,  4,150.0000, 47.2724,150.0000
  612, 1,  4,200.0000, 36.3434,200.0000
  612, 2,  4,150.0000, 47.2681,150.0000
  613, 1,  4,200.0000, 36.3326,200.0000
  613, 2,  4,150.0000, 47.2637,150.0000
  614, 1,  4,200.0000, 36.3219,200.0000
  614, 2,  4,150.0000, 47.2594,150.0000
  615, 1,  4,200.0000, 36.3112,200.0000
  615, 2,  4,150.0000, 47.2550,150.0000
  616, 1,  4,200.0000, 36.3006,200.0000
  616, 2,  4,150.0000, 47.2507,150.0000
  617, 1,  4,200.0000, 36.2899,200.0000
  617, 2,  4,150.0000, 47.2464,150.0000
  618, 1,  4,200.0000, 36.2793,200.0000
  618, 2,  4,150.0000, 47.2421,150.0000
  619, 1,  4,200.0000, 36.2688,200.0000
  619, 2,  4,150.0000, 47.2378,150.0000
  620, 1,  4,200.0000, 36.2582,200.0000
  620, 2,  4,150.0000, 47.2335,150.0000
  621, 1,  4,200.0000, 36.2477,200.0000
  621, 2,  4,150.0000, 47.2292,150.0000
  622, 1,  4,200.0000, 36.2372,200.0000
  622, 2,  4,150.0000, 47.2250,150.0000
  623, 1,  4,200.0000, 36.2267,200.0000
  623, 2,  4,150.0000, 47.2207,150.0000
  624, 1,  4,200.0000, 36.2163,200.0000
  624, 2,  4,150.0000, 47.2165,150.0000
  625, 1,  4,200.0000, 36.2059,200.0000
  625, 2,  4,150.0000, 47.2123,150.0000
  626, 1,  4,200.0000, 36.1955,200.0000
  626, 2,  4,150.0000, 47.2081,150.0000
  627, 1,  4,200.0000, 36.1851,200.0000
  627, 2,  4,150.0000, 47.2038,150.0000
  628, 1,  4,200.0000, 36.1748,200.0000
  628, 2,  4,150.0000, 47.1997,150.0000
  629, 1,  4,200.0000, 36.1645,200.0000
  629, 2,  4,150.0000, 47.1955,150.0000
  630, 1,  4,200.0000, 36.1542,200.0000
  630, 2,  4,150.0000, 47.1913,150.0000
  631, 1,  4,200.0000, 36.1440,200.0000
  631, 2,  4,150.0000, 47.1871,150.0000
  632, 1,  4,200.0000, 36.1338,200.0000
  632, 2,  4,150.0000, 47.1830,150.0000
  633, 1,  4,200.0000, 36.1236,200.0000
  633, 2,  4,150.0000, 47.1788,150.0000
  634, 1,  4,200.0000, 36.1134,200.0000
  634, 2,  4,150.0000, 47.1747,150.0000
  635, 1,  4,200.0000, 36.1032,200.0000
  635, 2,  4,150.0000, 47.1706,150.0000
  636, 1,  4,200.0000, 36.0931,200.0000
  636, 2,  4,150.0000, 47.1665,150.0000
  637, 1,  4,200.0000, 36.0830,200.0000
  637, 2,  4,150.0000, 47.1624,150.0000
  638, 1,  4,200.0000, 36.0730,200.0000
  638, 2,  4,150.0000, 47.1583,150.0000
  639, 1,  4,200.0000, 36.0629,200.0000
  639, 2,  4,150.0000, 47.1542,150.0000
  640, 1,  4,200.0000, 36.0529,200.0000
  640, 2,  4,150.0000, 47.1501,150.0000
  641, 1,  4,200.0000, 36.0429,200.0000
  641, 2,  4,150.0000, 47.1461,150.0000
  642, 1,  4,200.0000, 36.0329,200.0000
  642, 2,  4,150.0000, 47.1420,150.0000
  643, 1,  4,200.0000, 36.0230,200.0000
  643, 2,  4,150.0000, 47.1380,150.0000
  644, 1,  4,200.0000, 36.0131,200.0000
  644, 2,  4,150.0000, 47.1339,150.0000
  645, 1,  4,200.0000, 36.0032,200.0000
  645, 2,  4,150.0000, 47.1299,150.0000
  646, 1,  4,200.0000, 35.9933,200.0000
  646, 2,  4,150.0000, 47.1259,150.0000
  647, 1,  4,200.0000, 35.9835,200.0000
  647, 2,  4,150.0000, 47.1219,150.0000
  648, 1,  4,200.0000, 35.9737,200.0000
  648, 2,  4,150.0000, 47.1179,150.0000
  649, 1,  4,200.0000, 35.9639,200.0000
  649, 2,  4,150.0000, 47.1139,150.0000
  650, 1,  4,200.0000, 35.9541,200.0000
  650, 2,  4,150.0000, 47.1100,150.0000
  651, 1,  4,200.0000, 35.9444,200.0000
  651, 2,  4,150.0000, 47.1060,150.0000
  652, 1,  4,200.0000, 35.9347,200.0000
  652, 2,  4,150.0000, 47.1021,150.0000
  653, 1,  4,200.0000, 35.9250,200.0000
  653, 2,  4,150.0000, 47.0981,150.0000
  654, 1,  4,200.0000, 35.9153,200.0000
  654, 2,  4,150.0000, 47.0942,150.0000
  655, 1,  4,200.0000, 35.9057,200.0000
  655, 2,  4,150.0000, 47.0903,150.0000
  656, 1,  4,200.0000, 35.8961,200.0000
  656, 2,  4,150.0000, 47.0863,150.0000
  657, 1,  4,200.0000, 35.8865,200.0000
  657, 2,  4,150.0000, 47.0824,150.0000
  658, 1,  4,200.0000, 35.8769,200.0000
  658, 2,  4,150.0000, 47.0785,150.0000
  659, 1,  4,200.0000, 35.8674,200.0000
  659, 2,  4,150.0000, 47.0747,150.0000
  660, 1,  4,200.0000, 35.8578,200.0000
  660, 2,  4,150.0000, 47.0708,150.0000
  661, 1,  4,200.0000, 35.8483,200.0000
  661, 2,  4,150.0000, 47.0669,150.0000
  662, 1,  4,200.0000, 35.8389,200.0000
  662, 2,  4,150.0000, 47.0631,150.0000
  663, 1,  4,200.0000, 35.8294,200.0000
  663, 2,  4,150.0000, 47.0592,150.0000
  664, 1,  4,200.0000, 35.8200,200.0000
  664, 2,  4,150.0000, 47.0554,150.0000
  665, 1,  4,200.0000, 35.8106,200.0000
  665, 2,  4,150.0000, 47.0516,150.0000
  666, 1,  4,200.0000, 35.8012,200.0000
  666, 2,  4,150.0000, 47.0477,150.0000
  667, 1,  4,200.0000, 35.7918,200.0000
  667, 2,  4,150.0000, 47.0439,150.0000
  668, 1,  4,200.0000, 35.7825,200.0000
  668, 2,  4,150.0000, 47.0401,150.0000
  669, 1,  4,200.0000, 35.7732,200.0000
  669, 2,  4,150.0000, 47.0363,150.0000
  670, 1,  4,200.0000, 35.7639,200.0000
  670, 2,  4,150.0000, 47.0326,150.0000
  671, 1,  4,200.0000, 35.7546,200.0000
  671, 2,  4,150.0000, 47.0288,150.0000
  672, 1,  4,200.0000, 35.7454,200.0000
  672, 2,  4,150.0000, 47.0250,150.0000
  673, 1,  4,200.0000, 35.7362,200.0000
  673, 2,  4,150.0000, 47.0213,150.0000
  674, 1,  4,200.0000, 35.7270,200.0000
  674, 2,  4,150.0000, 47.0175,150.0000
  675, 1,  4,200.0000, 35.7178,200.0000
  675, 2,  4,150.0000, 47.0138,150.0000
  676, 1,  4,200.0000, 35.7086,200.0000
  676, 2,  4,150.0000, 47.0101,150.0000
  677, 1,  4,200.0000, 35.6995,200.0000
  677, 2,  4,150.0000, 47.0063,150.0000
  678, 1,  4,200.0000, 35.6904,200.0000
  678, 2,  4,150.0000, 47.0026,150.0000
  679, 1,  4,200.0000, 35.6813,200.0000
  679, 2,  4,150.0000, 46.9989,150.0000
  680, 1,  4,200.0000, 35.6723,200.0000
  680, 2,  4,150.0000, 46.9952,150.0000
  681, 1,  4,200.0000, 35.6632,200.0000
  681, 2,  4,150.0000, 46.9916,150.0000
  682, 1,  4,200.0000, 35.6542,200.0000
  682, 2,  4,150.0000, 46.9879,150.0000
  683, 1,  4,200.0000, 35.6452,200.0000
  683, 2,  4,150.0000, 46.9842,150.0000
  684, 1,  4,200.0000, 35.6362,200.0000
  684, 2,  4,150.0000, 46.9806,150.0000
  685, 1,  4,200.0000, 35.6273,200.0000
  685, 2,  4,150.0000, 46.9769,150.0000
  686, 1,  4,200.0000, 35.6183,200.0000
  686, 2,  4,150.0000, 46.9733,150.0000
  687, 1,  4,200.0000, 35.6094,200.0000
  687, 2,  4,150.0000, 46.9696,150.0000
  688, 1,  4,200.0000, 35.6005,200.0000
  688, 2,  4,150.0000, 46.9660,150.0000
  689, 1,  4,200.0000, 35.5917,200.0000
  689, 2,  4,150.0000, 46.9624,150.0000
  690, 1,  4,200.0000, 35.5828,200.0000
  690, 2,  4,150.0000, 46.9588,150.0000
  691, 1,  4,200.0000, 35.5740,200.0000
  691, 2,  4,150.0000, 46.9552,150.0000
  692, 1,  4,200.0000, 35.5652,200.0000
  692, 2,  4,150.0000, 46.9516,150.0000
  693, 1,  4,200.0000, 35.5564,200.0000
  693, 2,  4,150.0000, 46.9480,150.0000
  694, 1,  4,200.0000, 35.5477,200.0000
  694, 2,  4,150.0000, 46.9445,150.0000
  695, 1,  4,200.0000, 35.5389,200.0000
  695, 2,  4,150.0000, 46.9409,150.0000
  696, 1,  4,200.0000, 35.5302,200.0000
  696, 2,  4,150.0000, 46.9374,150.0000
  697, 1,  4,200.0000, 35.5215,200.0000
  697, 2,  4,150.0000, 46.9338,150.0000
  698, 1,  4,200.0000, 35.5128,200.0000
  698, 2,  4,150.0000, 46.9303,150.0000
  699, 1,  4,200.0000, 35.5042,200.0000
  699, 2,  4,150.0000, 46.9267,150.0000
  700, 1,  4,200.0000, 35.4955,200.0000
  700, 2,  4,150.0000, 46.9232,150.0000
  701, 1,  4,200.0000, 35.4869,200.0000
  701, 2,  4,150.0000, 46.9197,150.0000
  702, 1,  4,200.0000, 35.4783,200.0000
  702, 2,  4,150.0000, 46.9162,150.0000
  703, 1,  4,200.0000, 35.4697,200.0000
  703, 2,  4,150.0000, 46.9127,150.0000
  704, 1,  4,200.0000, 35.4612,200.0000
  704, 2,  4,150.0000, 46.9092,150.0000
  705, 1,  4,200.0000, 35.4526,200.0000
  705, 2,  4,150.0000, 46.9057,150.0000
  706, 1,  4,200.0000, 35.4441,200.0000
  706, 2,  4,150.0000, 46.9023,150.0000
  707, 1,  4,200.0000, 35.4356,200.0000
  707, 2,  4,150.0000, 46.8988,150.0000
  708, 1,  4,200.0000, 35.4272,200.0000
  708, 2,  4,150.0000, 46.8954,150.0000
  709, 1,  4,200.0000, 35.4187,200.0000
  709, 2,  4,150.0000, 46.8919,150.0000
  710, 1,  4,200.0000, 35.4103,200.0000
  710, 2,  4,150.0000, 46.8885,150.0000
  711, 1,  4,200.0000, 35.4019,200.0000
  711, 2,  4,150.0000, 46.8850,150.0000
  712, 1,  4,200.0000, 35.3935,200.0000
  712, 2,  4,150.0000, 46.8816,150.0000
  713, 1,  4,200.0000, 35.3851,200.0000
  713, 2,  4,150.0000, 46.8782,150.0000
  714, 1,  4,200.0000, 35.3767,200.0000
  714, 2,  4,150.0000, 46.8748,150.0000
  715, 1,  4,200.0000, 35.3684,200.0000
  715, 2,  4,150.0000, 46.8714,150.0000
  716, 1,  4,200.0000, 35.3601,200.0000
  716, 2,  4,150.0000, 46.8680,150.0000
  717, 1,  4,200.0000, 35.3518,200.0000
  717, 2,  4,150.0000, 46.8646,150.0000
  718, 1,  4,200.0000, 35.3435,200.0000
  718, 2,  4,150.0000, 46.8612,150.0000
  719, 1,  4,200.0000, 35.3352,200.0000
  719, 2,  4,150.0000, 46.8579,150.0000
  720, 1,  4,200.0000, 35.3270,200.0000
  720, 2,  4,150.0000, 46.8545,150.0000
  721, 1,  4,200.0000, 35.3188,200.0000
  721, 2,  4,150.0000, 46.8512,150.0000
  722, 1,  4,200.0000, 35.3106,200.0000
  722, 2,  4,150.0000, 46.8478,150.0000
  723, 1,  4,200.0000, 35.3024,200.0000
  723, 2,  4,150.0000, 46.8445,150.0000
  724, 1,  4,200.0000, 35.2942,200.0000
  724, 2,  4,150.0000, 46.8411,150.0000
  725, 1,  4,200.0000, 35.2861,200.0000
  725, 2,  4,150.0000, 46.8378,150.0000
  726, 1,  4,200.0000, 35.2780,200.0000
  726, 2,  4,150.0000, 46.8345,150.0000
  727, 1,  4,200.0000, 35.2699,200.0000
  727, 2,  4,150.0000, 46.8312,150.0000
  728, 1,  4,200.0000, 35.2618,200.0000
  728, 2,  4,150.0000, 46.8279,150.0000
  729, 1,  4,200.0000, 35.2537,200.0000
  729, 2,  4,150.0000, 46.8246,150.0000
  730, 1,  4,200.0000, 35.2456,200.0000
  730, 2,  4,150.0000, 46.8213,150.0000
  731, 1,  4,200.0000, 35.2376,200.0000
  731, 2,  4,150.0000, 46.8181,150.0000
  732, 1,  4,200.0000, 35.2296,200.0000
  732, 2,  4,150.0000, 46.8148,150.0000
  733, 1,  4,200.0000, 35.2216,200.0000
  733, 2,  4,150.0000, 46.8115,150.0000
  734, 1,  4,200.0000, 35.2136,200.0000
  734, 2,  4,150.0000, 46.8083,150.0000
  735, 1,  4,200.0000, 35.2057,200.0000
  735, 2,  4,150.0000, 46.8050,150.0000
  736, 1,  4,200.0000, 35.1977,200.0000
  736, 2,  4,150.0000, 46.8018,150.0000
  737, 1,  4,200.0000, 35.1898,200.0000
  737, 2,  4,150.0000, 46.7985,150.0000
  738, 1,  4,200.0000, 35.1819,200.0000
  738, 2,  4,150.0000, 46.7953,150.0000
  739, 1,  4,200.0000, 35.1740,200.0000
  739, 2,  4,150.0000, 46.7921,150.0000
  740, 1,  4,200.0000, 35.1661,200.0000
  740, 2,  4,150.0000, 46.7889,150.0000
  741, 1,  4,200.0000, 35.1583,200.0000
  741, 2,  4,150.0000, 46.7857,150.0000
  742, 1,  4,200.0000, 35.1504,200.0000
  742, 2,  4,150.0000, 46.7825,150.0000
  743, 1,  4,200.0000, 35.1426,200.0000
  743, 2,  4,150.0000, 46.7793,150.0000
  744, 1,  4,200.0000, 35.1348,200.0000
  744, 2,  4,150.0000, 46.7761,150.0000
  745, 1,  4,200.0000, 35.1270,200.0000
  745, 2,  4,150.0000, 46.7729,150.0000
  746, 1,  4,200.0000, 35.1193,200.0000
  746, 2,  4,150.0000, 46.7698,150.0000
  747, 1,  4,200.0000, 35.1115,200.0000
  747, 2,  4,150.0000, 46.7666,150.0000
  748, 1,  4,200.0000, 35.1038,200.0000
  748, 2,  4,150.0000, 46.7635,150.0000
  749, 1,  4,200.0000, 35.0961,200.0000
  749, 2,  4,150.0000, 46.7603,150.0000
  750, 1,  4,200.0000, 35.0884,200.0000
  750, 2,  4,150.0000, 46.7572,150.0000
  751, 1,  4,200.0000, 35.0807,200.0000
  751, 2,  4,150.0000, 46.7540,150.0000
  752, 1,  4,200.0000, 35.0731,200.0000
  752, 2,  4,150.0000, 46.7509,150.0000
  753, 1,  4,200.0000, 35.0654,200.0000
  753, 2,  4,150.0000, 46.7478,150.0000
  754, 1,  4,200.0000, 35.0578,200.0000
  754, 2,  4,150.0000, 46.7447,150.0000
  755, 1,  4,200.0000, 35.0502,200.0000
  755, 2,  4,150.0000, 46.7416,150.0000
  756, 1,  4,200.0000, 35.0426,200.0000
  756, 2,  4,150.0000, 46.7385,150.0000
  757, 1,  4,200.0000, 35.0350,200.0000
  757, 2,  4,150.0000, 46.7354,150.0000
  758, 1,  4,200.0000, 35.0275,200.0000
  758, 2,  4,150.0000, 46.7323,150.0000
  759, 1,  4,200.0000, 35.0199,200.0000
  759, 2,  4,150.0000, 46.7292,150.0000
  760, 1,  4,200.0000, 35.0124,200.0000
  760, 2,  4,150.0000, 46.7262,150.0000
  761, 1,  4,200.0000, 35.0049,200.0000
  761, 2,  4,150.0000, 46.7231,150.0000
  762, 1,  4,200.0000, 34.9974,200.0000
  762, 2,  4,150.0000, 46.7200,150.0000
  763, 1,  4,200.0000, 34.9899,200.0000
  763, 2,  4,150.0000, 46.7170,150.0000
  764, 1,  4,200.0000, 34.9825,200.0000
  764, 2,  4,150.0000, 46.7140,150.0000
  765, 1,  4,200.0000, 34.9750,200.0000
  765, 2,  4,150.0000, 46.7109,150.0000
  766, 1,  4,200.0000, 34.9676,200.0000
  766, 2,  4,150.0000, 46.7079,150.0000
  767, 1,  4,200.0000, 34.9602,200.0000
  767, 2,  4,150.0000, 46.7049,150.0000
  768, 1,  4,200.0000, 34.9528,200.0000
  768, 2,  4,150.0000, 46.7018,150.0000
  769, 1,  4,200.0000, 34.9454,200.0000
  769, 2,  4,150.0000, 46.6988,150.0000
  770, 1,  4,200.0000, 34.9381,200.0000
  770, 2,  4,150.0000, 46.6958,150.0000
  771, 1,  4,200.0000, 34.9307,200.0000
  771, 2,  4,150.0000, 46.6928,150.0000
  772, 1,  4,200.0000, 34.9234,200.0000
  772, 2,  4,150.0000, 46.6898,150.0000
  773, 1,  4,200.0000, 34.9161,200.0000
  773, 2,  4,150.0000, 46.6869,150.0000
  774, 1,  4,200.0000, 34.9088,200.0000
  774, 2,  4,150.0000, 46.6839,150.0000
  775, 1,  4,200.0000, 34.9015,200.0000
  775, 2,  4,150.0000, 46.6809,150.0000
  776, 1,  4,200.0000, 34.8943,200.0000
  776, 2,  4,150.0000, 46.6780,150.0000
  777, 1,  4,200.0000, 34.8870,200.0000
  777, 2,  4,150.0000, 46.6750,150.0000
  778, 1,  4,200.0000, 34.8798,200.0000
  778, 2,  4,150.0000, 46.6720,150.0000
  779, 1,  4,200.0000, 34.8726,200.0000
  779, 2,  4,150.0000, 46.6691,150.0000
  780, 1,  4,200.0000, 34.8654,200.0000
  780, 2,  4,150.0000, 46.6662,150.0000
  781, 1,  4,200.0000, 34.8582,200.0000
  781, 2,  4,150.0000, 46.6632,150.0000
  782, 1,  4,200.0000, 34.8510,200.0000
  782, 2,  4,150.0000, 46.6603,150.0000
  783, 1,  4,200.0000, 34.8439,200.0000
  783, 2,  4,150.0000, 46.6574,150.0000
  784, 1,  4,200.0000, 34.8367,200.0000
  784, 2,  4,150.0000, 46.6545,150.0000
  785, 1,  4,200.0000, 34.8296,200.0000
  785, 2,  4,150.0000, 46.6516,150.0000
  786, 1,  4,200.0000, 34.8225,200.0000
  786, 2,  4,150.0000, 46.6487,150.0000
  787, 1,  4,200.0000, 34.8154,200.0000
  787, 2,  4,150.0000, 46.6458,150.0000
  788, 1,  4,200.0000, 34.8083,200.0000
  788, 2,  4,150.0000, 46.6429,150.0000
  789, 1,  4,200.0000, 34.8013,200.0000
  789, 2,  4,150.0000, 46.6400,150.0000
  790, 1,  4,200.0000, 34.7942,200.0000
  790, 2,  4,150.0000, 46.6371,150.0000
  791, 1,  4,200.0000, 34.7872,200.0000
  791, 2,  4,150.0000, 46.6343,150.0000
  792, 1,  4,200.0000, 34.7802,200.0000
  792, 2,  4,150.0000, 46.6314,150.0000
  793, 1,  4,200.0000, 34.7732,200.0000
  793, 2,  4,150.0000, 46.6285,150.0000
  794, 1,  4,200.0000, 34.7662,200.0000
  794, 2,  4,150.0000, 46.6257,150.0000
  795, 1,  4,200.0000, 34.7592,200.0000
  795, 2,  4,150.0000, 46.6228,150.0000
  796, 1,  4,200.0000, 34.7523,200.0000
  796, 2,  4,150.0000, 46.6200,150.0000
  797, 1,  4,200.0000, 34.7453,200.0000
  797, 2,  4,150.0000, 46.6172,150.0000
  798, 1,  4,200.0000, 34.7384,200.0000
  798, 2,  4,150.0000, 46.6143,150.0000
  799, 1,  4,200.0000, 34.7315,200.0000
  799, 2,  4,150.0000, 46.6115,150.0000
  800, 1,  4,200.0000, 34.7246,200.0000
  800, 2,  4,150.0000, 46.6087,150.0000
  801, 1,  4,200.0000, 34.7177,200.0000
  801, 2,  4,150.0000, 46.6059,150.0000
  802, 1,  4,200.0000, 34.7109,200.0000
  802, 2,  4,150.0000, 46.6031,150.0000
  803, 1,  4,200.0000, 34.7040,200.0000
  803, 2,  4,150.0000, 46.6003,150.0000
  804, 1,  4,200.0000, 34.6972,200.0000
  804, 2,  4,150.0000, 46.5975,150.0000
  805, 1,  4,200.0000, 34.6903,200.0000
  805, 2,  4,150.0000, 46.5947,150.0000
  806, 1,  4,200.0000, 34.6835,200.0000
  806, 2,  4,150.0000, 46.5919,150.0000
  807, 1,  4,200.0000, 34.6767,200.0000
  807, 2,  4,150.0000, 46.5892,150.0000
  808, 1,  4,200.0000, 34.6700,200.0000
  808, 2,  4,150.0000, 46.5864,150.0000
  809, 1,  4,200.0000, 34.6632,200.0000
  809, 2,  4,150.0000, 46.5836,150.0000
  810, 1,  4,200.0000, 34.6564,200.0000
  810, 2,  4,150.0000, 46.5809,150.0000
  811, 1,  4,200.0000, 34.6497,200.0000
  811, 2,  4,150.0000, 46.5781,150.0000
  812, 1,  4,200.0000, 34.6430,200.0000
  812, 2,  4,150.0000, 46.5754,150.0000
  813, 1,  4,200.0000, 34.6363,200.0000
  813, 2,  4,150.0000, 46.5727,150.0000
  814, 1,  4,200.0000, 34.6296,200.0000
  814, 2,  4,150.0000, 46.5699,150.0000
  815, 1,  4,200.0000, 34.6229,200.0000
  815, 2,  4,150.0000, 46.5672,150.0000
  816, 1,  4,200.0000, 34.6162,200.0000
  816, 2,  4,150.0000, 46.5645,150.0000
  817, 1,  4,200.0000, 34.6096,200.0000
  817, 2,  4,150.0000, 46.5618,150.0000
  818, 1,  4,200.0000, 34.6029,200.0000
  818, 2,  4,150.0000, 46.5591,150.0000
  819, 1,  4,200.0000, 34.5963,200.0000
  819, 2,  4,150.0000, 46.5564,150.0000
  820, 1,  4,200.0000, 34.5897,200.0000
  820, 2,  4,150.0000, 46.5537,150.0000
  821, 1,  4,200.0000, 34.5831,200.0000
  821, 2,  4,150.0000, 46.5510,150.0000
  822, 1,  4,200.0000, 34.5765,200.0000
  822, 2,  4,150.0000, 46.5483,150.0000
  823, 1,  4,200.0000, 34.5699,200.0000
  823, 2,  4,150.0000, 46.5456,150.0000
  824, 1,  4,200.0000, 34.5634,200.0000
  824, 2,  4,150.0000, 46.5429,150.0000
  825, 1,  4,200.0000, 34.5568,200.0000
  825, 2,  4,150.0000, 46.5402,150.0000
  826, 1,  4,200.0000, 34.5503,200.0000
  826, 2,  4,150.0000, 46.5376,150.0000
  827, 1,  4,200.0000, 34.5438,200.0000
  827, 2,  4,150.0000, 46.5349,150.0000
  828, 1,  4,200.0000, 34.5373,200.0000
  828, 2,  4,150.0000, 46.5323,150.0000
  829, 1,  4,200.0000, 34.5308,200.0000
  829, 2,  4,150.0000, 46.5296,150.0000
  830, 1,  4,200.0000, 34.5243,200.0000
  830, 2,  4,150.0000, 46.5270,150.0000
  831, 1,  4,200.0000, 34.5179,200.0000
  831, 2,  4,150.0000, 46.5243,150.0000
  832, 1,  4,200.0000, 34.5114,200.0000
  832, 2,  4,150.0000, 46.5217,150.0000
  833, 1,  4,200.0000, 34.5050,200.0000
  833, 2,  4,150.0000, 46.5191,150.0000
  834, 1,  4,200.0000, 34.4986,200.0000
  834, 2,  4,150.0000, 46.5165,150.0000
  835, 1,  4,200.0000, 34.4922,200.0000
  835, 2,  4,150.0000, 46.5139,150.0000
  836, 1,  4,200.0000, 34.4858,200.0000
